StatTime	Account	Name	Route	TransLife	Level	IBCost	Money	A	B	C	D	E	F	Exp	Last_IP	CreateDate	LastLoginDate
"2019_09_26 23:21:06"	loangiangho5doc	11111gfdg1	Hi÷p ßÈc  	0	90	0	0	0	0	0	0	0	0	0	171.244.145.205	2019-09-26 15:02:56	2019-09-26 15:05:01
"2019_09_26 23:21:06"	loangianghonmd	1111gfdg11111111	ß≠Íng M´n phÊ th´ng  	0	90	0	0	0	0	0	0	0	0	1200000	171.244.145.205	2019-09-26 22:00:27	2019-09-26 23:11:14
"2019_09_26 23:21:06"	hattory1111	1111sss	V‚ ßang tÙc gia  	7	90	0	40000	0	0	0	0	0	0	0	171.247.194.119	2019-09-26 20:46:53	2019-09-26 20:48:30
"2019_09_26 23:21:06"	clone13	1211312313123	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	113.163.156.70	2019-09-26 14:04:06	2019-09-26 14:04:26
"2019_09_26 23:21:06"	nsnl13028	12152125	Nga My xu t gia  	0	90	0	0	0	0	0	0	0	0	0	27.71.206.63	2019-09-26 13:53:29	2019-09-26 13:54:25
"2019_09_26 23:21:06"	chaugiaky2	1222222221	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	115.78.206.239	2019-09-26 17:18:56	2019-09-26 17:20:03
"2019_09_26 23:21:06"	test11	123121312qeqwe	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	113.188.29.251	2019-09-26 23:01:44	2019-09-26 23:08:46
"2019_09_26 23:21:06"	clone10	123123	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	5600000	113.163.156.70	2019-09-26 13:57:06	2019-09-26 14:45:58
"2019_09_26 23:21:06"	mjkjmjkj3	12312312	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	14.240.98.206	2019-09-26 13:55:02	2019-09-26 19:09:40
"2019_09_26 23:21:06"	mjkjmjkj4	123123123	D≠¨ng M´n th≠¨ng K˛  	0	90	0	100	0	0	0	0	0	0	0	14.240.98.206	2019-09-26 14:06:49	2019-09-26 19:13:48
"2019_09_26 23:21:06"	clone11	1231231231231231	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	2000000	113.163.156.70	2019-09-26 14:01:04	2019-09-26 14:50:10
"2019_09_26 23:21:06"	clone16	1231231231231a	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	2000000	113.163.156.70	2019-09-26 14:15:00	2019-09-26 15:07:53
"2019_09_26 23:21:06"	clone17	123123123231234	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	2000000	113.163.156.70	2019-09-26 14:17:03	2019-09-26 15:12:07
"2019_09_26 23:21:06"	clone30	123123123a	Thi’u L©m thi“n t®ng  	0	90	0	0	0	0	0	0	0	0	0	1.55.223.24	2019-09-26 23:06:48	2019-09-26 23:07:44
"2019_09_26 23:21:06"	clone20	123123123asd345	Thi’u L©m v‚ t®ng  	7	90	0	10820000	0	0	0	0	0	0	4400000	113.163.156.70	2019-09-26 14:36:47	2019-09-26 15:21:22
"2019_09_26 23:21:06"	namti20117	12312312asd	Thi’u L©m v‚ t®ng  	0	90	0	7402	0	0	0	0	0	0	2600000	14.244.136.236	2019-09-26 14:05:59	2019-09-26 18:23:35
"2019_09_26 23:21:06"	clone19	1231231asd32	Thi’u L©m v‚ t®ng  	7	90	0	8520000	0	0	0	0	0	0	2000000	113.163.156.70	2019-09-26 14:33:14	2019-09-26 15:18:26
"2019_09_26 23:21:06"	test10	123123213	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	113.188.29.251	2019-09-26 22:53:16	2019-09-26 22:53:47
"2019_09_26 23:21:06"	namti20116	123123asd	Thi’u L©m v‚ t®ng  	7	90	0	0	0	0	0	0	0	0	1600000	14.244.136.236	2019-09-26 13:45:22	2019-09-26 21:31:38
"2019_09_26 23:21:06"	namti20115	123123asd123123	Thi’u L©m v‚ t®ng  	7	90	0	100000	0	0	0	0	0	0	0	14.244.136.236	2019-09-26 21:30:29	2019-09-26 21:30:45
"2019_09_26 23:21:06"	thaisaa03	123123e	Thi’u L©m v‚ t®ng  	7	90	0	0	0	0	0	0	0	0	0	113.182.226.80	2019-09-26 16:36:15	2019-09-26 16:36:43
"2019_09_26 23:21:06"	clone10	123123qwead	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	113.163.156.70	2019-09-26 13:58:09	2019-09-26 13:59:25
"2019_09_26 23:21:06"	dinhnghia36	123123zxc	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	27.2.208.147	2019-09-26 20:53:46	2019-09-26 20:59:08
"2019_09_26 23:21:06"	toolest6	12312415	D≠¨ng M´n Cung K˛  	0	90	0	0	0	0	0	0	0	0	0	171.229.148.168	2019-09-26 13:56:12	2019-09-26 16:55:14
"2019_09_26 23:21:06"	clone16	12312az	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	113.163.156.70	2019-09-26 14:12:11	2019-09-26 14:12:30
"2019_09_26 23:21:06"	giomuadongbac1	12312casd	Thi’u L©m v‚ t®ng  	0	90	0	50000	0	0	0	0	0	0	0	42.113.197.178	2019-09-26 13:48:01	2019-09-26 15:27:27
"2019_09_26 23:21:06"	giomuadongbac	1231312	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	42.113.197.178	2019-09-26 13:44:14	2019-09-26 13:44:38
"2019_09_26 23:21:06"	nguyenkhang1112	123132a	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	13	113.180.94.176	2019-09-26 20:52:36	2019-09-26 20:53:30
"2019_09_26 23:21:06"	dinhnghia38	12313zc	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	1200000	27.2.208.147	2019-09-26 16:27:31	2019-09-26 18:22:41
"2019_09_26 23:21:06"	nguyenkhang1112	1231awe1	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	16	113.180.94.176	2019-09-26 20:58:34	2019-09-26 20:59:15
"2019_09_26 23:21:06"	trihao1	123213	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	113.161.198.40	2019-09-26 13:30:47	2019-09-26 13:31:12
"2019_09_26 23:21:06"	trihao2	123213111	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	113.161.198.40	2019-09-26 13:34:52	2019-09-26 13:37:56
"2019_09_26 23:21:06"	satuyen	12321312	Nga My xu t gia  	0	90	0	0	0	0	0	0	0	0	0	113.177.73.163	2019-09-26 14:43:27	2019-09-26 17:48:31
"2019_09_26 23:21:06"	mjkjmjkj6	12321321	D≠¨ng M´n Cung K˛  	0	90	0	89700	0	0	0	0	0	0	0	14.240.98.206	2019-09-26 15:25:16	2019-09-26 19:17:26
"2019_09_26 23:21:06"	satuyen	12321321312	Thi’u L©m v‚ t®ng  	0	90	0	5	0	0	0	0	0	0	0	113.177.73.163	2019-09-26 14:13:43	2019-09-26 17:51:03
"2019_09_26 23:21:06"	satuyen1	1232132132132131	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	2600000	113.177.73.163	2019-09-26 15:03:56	2019-09-26 18:04:43
"2019_09_26 23:21:06"	giomuadongbac2	12321acx	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	42.113.197.178	2019-09-26 13:49:08	2019-09-26 13:49:57
"2019_09_26 23:21:06"	giomuadongbac2	12321dzx	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	42.113.197.178	2019-09-26 13:50:40	2019-09-26 13:51:17
"2019_09_26 23:21:06"	trihao3	12321qweqwe	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	113.161.198.40	2019-09-26 13:48:52	2019-09-26 13:49:30
"2019_09_26 23:21:06"	thaisaa03	123313131	C∏i Bang § Y  	7	90	0	0	0	0	0	0	0	0	0	113.182.226.80	2019-09-26 16:41:59	2019-09-26 16:42:22
"2019_09_26 23:21:06"	laogiamin	1233qwewqe	D≠¨ng M´n Cung K˛  	0	90	0	0	0	0	0	0	0	0	0	123.17.28.15	2019-09-26 13:23:24	2019-09-26 13:24:40
"2019_09_26 23:21:06"	satuyen	123421321312	Thi’u L©m v‚ t®ng  	7	90	0	2	0	0	0	0	0	0	0	113.177.73.163	2019-09-26 14:39:01	2019-09-26 18:03:44
"2019_09_26 23:21:06"	cuongdau1x	123456	Thi’u L©m v‚ t®ng  	0	90	0	2	0	0	0	0	0	0	0	14.190.44.182	2019-09-26 13:05:37	2019-09-26 21:01:27
"2019_09_26 23:21:06"	namti20119	12345678a	Thi’u L©m v‚ t®ng  	7	90	0	31540543	0	0	0	0	0	0	2000000	14.244.136.236	2019-09-26 14:20:07	2019-09-26 21:16:47
"2019_09_26 23:21:06"	namti20119	12345678i	Thi’u L©m v‚ t®ng  	0	90	0	6535001	0	0	0	0	0	0	3800000	14.244.136.236	2019-09-26 14:21:44	2019-09-26 18:25:34
"2019_09_26 23:21:06"	namti20119	12345678q	Thi’u L©m v‚ t®ng  	0	90	0	1	0	0	0	0	0	0	0	14.244.136.236	2019-09-26 14:16:39	2019-09-26 14:17:24
"2019_09_26 23:21:06"	clone20	12365476123	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	113.163.156.70	2019-09-26 14:37:34	2019-09-26 14:38:03
"2019_09_26 23:21:06"	clone17	1236asdcfhtr54	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	113.163.156.70	2019-09-26 14:19:12	2019-09-26 14:20:09
"2019_09_26 23:21:06"	clone13	1237834587937849	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	113.163.156.70	2019-09-26 14:05:04	2019-09-26 14:05:23
"2019_09_26 23:21:06"	clone14	123aaaaaaaaaaaaa	Thi’u L©m v‚ t®ng  	0	90	0	400000	0	0	0	0	0	0	2000000	113.163.156.70	2019-09-26 14:06:27	2019-09-26 14:59:40
"2019_09_26 23:21:06"	clone15	123aaddddd	Thi’u L©m v‚ t®ng  	0	90	0	14420000	0	0	0	0	0	0	2000000	113.163.156.70	2019-09-26 14:10:13	2019-09-26 15:05:16
"2019_09_26 23:21:06"	clone12	123ad123123	Thi’u L©m v‚ t®ng  	0	90	0	300000	0	0	0	0	0	0	2000000	113.163.156.70	2019-09-26 14:02:43	2019-09-26 14:57:06
"2019_09_26 23:21:06"	dinhnghia41	123Aloxo	Thi’u L©m v‚ t®ng  	7	90	0	0	0	0	0	0	0	0	1400000	27.2.208.147	2019-09-26 21:04:40	2019-09-26 21:52:16
"2019_09_26 23:21:06"	nguyenkhang1111	123asd	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	19	113.180.94.176	2019-09-26 20:46:53	2019-09-26 21:05:48
"2019_09_26 23:21:06"	clone11	123asd111	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	113.163.156.70	2019-09-26 14:00:11	2019-09-26 14:00:32
"2019_09_26 23:21:06"	clone30	123asd12	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	113.163.156.70	2019-09-26 13:55:39	2019-09-26 13:56:03
"2019_09_26 23:21:06"	nguyenkhang1113	123asd123	Thi’u L©m v‚ t®ng  	0	90	0	50000	0	0	0	0	0	0	11800022	113.180.94.176	2019-09-26 20:54:08	2019-09-26 21:14:44
"2019_09_26 23:21:06"	namti20118	123asd123412	Thi’u L©m v‚ t®ng  	0	90	0	218500	0	0	0	0	0	0	6000000	14.244.136.236	2019-09-26 14:10:08	2019-09-26 18:23:55
"2019_09_26 23:21:06"	namti20118	123asd123asd	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	4600000	14.244.136.236	2019-09-26 14:12:30	2019-09-26 18:24:08
"2019_09_26 23:21:06"	namti20118	123asd123asdasd	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	14.244.136.236	2019-09-26 14:14:41	2019-09-26 14:15:23
"2019_09_26 23:21:06"	namti20117	123asd123we	Thi’u L©m v‚ t®ng  	0	90	0	6306575	0	0	0	0	0	0	1400000	14.244.136.236	2019-09-26 13:58:34	2019-09-26 18:29:30
"2019_09_26 23:21:06"	clone26	123asd23	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	113.163.156.70	2019-09-26 13:50:00	2019-09-26 13:50:19
"2019_09_26 23:21:06"	dinhnghia38	123ASDA	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	2400000	27.2.208.147	2019-09-26 14:03:07	2019-09-26 18:27:38
"2019_09_26 23:21:06"	test12345vn	123asdasdasd	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	1.53.53.163	2019-09-26 13:50:55	2019-09-26 13:51:13
"2019_09_26 23:21:06"	giomuadongbac2	123axcz	C∏i Bang T‹nh y  	0	90	0	0	0	0	0	0	0	0	0	42.113.197.178	2019-09-26 13:52:21	2019-09-26 13:52:40
"2019_09_26 23:21:06"	clone17	123axzcwdwe	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	113.163.156.70	2019-09-26 13:34:39	2019-09-26 13:35:17
"2019_09_26 23:21:06"	tiensinh034	123bvas1	V‚ ßang tÙc gia  	0	90	0	30000	0	0	0	0	0	0	1400000	116.98.67.160	2019-09-26 13:05:45	2019-09-26 16:57:28
"2019_09_26 23:21:06"	test123vn	123dsfsd	Thi’u L©m v‚ t®ng  	0	90	0	99000	0	0	0	0	0	0	0	1.53.53.163	2019-09-26 13:18:39	2019-09-26 13:19:02
"2019_09_26 23:21:06"	clone29	123ghjfg123	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	113.163.156.70	2019-09-26 13:54:10	2019-09-26 13:54:39
"2019_09_26 23:21:06"	cayvang	123qwewq1	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	171.224.179.173	2019-09-26 13:13:39	2019-09-26 13:14:02
"2019_09_26 23:21:06"	duy123vn	123sdfsdf	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	1.53.53.163	2019-09-26 13:44:07	2019-09-26 13:44:34
"2019_09_26 23:21:06"	dinhnghia37	123SUTVACDIE	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	2400000	27.2.208.147	2019-09-26 13:38:53	2019-09-26 18:32:36
"2019_09_26 23:21:06"	n270219976	123x123x12	Thi’u L©m thi“n t®ng  	0	90	0	0	0	0	0	0	0	0	0	118.68.101.93	2019-09-26 23:10:44	2019-09-26 23:12:21
"2019_09_26 23:21:06"	n270219975	123x1252346	D≠¨ng M´n th≠¨ng K˛  	7	90	0	8137	0	0	0	0	0	0	89	118.68.101.93	2019-09-26 21:58:41	2019-09-26 22:29:40
"2019_09_26 23:21:06"	dinhnghia37	123ZAAHIHI	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	27.2.208.147	2019-09-26 13:30:35	2019-09-26 18:36:47
"2019_09_26 23:21:06"	clone19	123zdz12312515	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	113.163.156.70	2019-09-26 14:23:41	2019-09-26 14:32:54
"2019_09_26 23:21:06"	dinhnghia41	123zxcaa	Thi’u L©m v‚ t®ng  	7	90	0	1610000	0	0	0	0	0	0	400000	27.2.208.147	2019-09-26 22:56:03	2019-09-26 22:59:32
"2019_09_26 23:21:06"	dinhnghia42	123zzzzzz	Thi’u L©m v‚ t®ng  	7	90	0	1410000	0	0	0	0	0	0	400000	27.2.208.147	2019-09-26 22:58:36	2019-09-26 22:59:02
"2019_09_26 23:21:06"	nsnl13022	124121	V‚ ßang tÙc gia  	0	90	0	100000	0	0	0	0	0	0	0	27.71.206.63	2019-09-26 13:09:57	2019-09-26 13:11:24
"2019_09_26 23:21:06"	quanghai88vn	12412566	Thi’u L©m v‚ t®ng  	7	90	0	100000	0	0	0	0	0	0	0	118.68.211.116	2019-09-26 18:59:06	2019-09-26 18:59:46
"2019_09_26 23:21:06"	clone16	124sad5a	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	113.163.156.70	2019-09-26 13:33:27	2019-09-26 14:11:57
"2019_09_26 23:21:06"	nsnl13022	125125125	V‚ ßang Æπo gia  	0	90	0	0	0	0	0	0	0	0	0	27.71.206.63	2019-09-26 13:15:16	2019-09-26 13:17:31
"2019_09_26 23:21:06"	test12345vn	12asd123	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	1.53.53.163	2019-09-26 13:48:46	2019-09-26 13:53:30
"2019_09_26 23:21:06"	test1234vn	12asdasd	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	1.53.53.163	2019-09-26 13:40:25	2019-09-26 13:40:47
"2019_09_26 23:21:06"	huyco1999	12c1cdd1	D≠¨ng M´n Cung K˛  	0	90	0	0	0	0	0	0	0	0	0	116.118.53.52	2019-09-26 13:47:19	2019-09-26 16:50:48
"2019_09_26 23:21:06"	cayvang6	12e1212	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	171.224.179.173	2019-09-26 13:29:00	2019-09-26 13:29:14
"2019_09_26 23:21:06"	cayvang8	12e1223	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	171.224.179.173	2019-09-26 13:34:15	2019-09-26 13:34:38
"2019_09_26 23:21:06"	cayvang9	12e1231e212	V‚ ßang tÙc gia  	0	90	0	0	0	0	0	0	0	0	0	171.224.179.173	2019-09-26 13:36:24	2019-09-26 13:36:39
"2019_09_26 23:21:06"	cayvang7	12e12e12	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	171.224.179.173	2019-09-26 13:31:34	2019-09-26 13:32:45
"2019_09_26 23:21:06"	cayvang9	12e21321	Thi’u L©m thi“n t®ng  	0	90	0	0	0	0	0	0	0	0	0	171.224.179.173	2019-09-26 13:37:10	2019-09-26 13:37:29
"2019_09_26 23:21:06"	cayvang0	12eqwe12	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	171.224.179.173	2019-09-26 13:16:16	2019-09-26 13:16:41
"2019_09_26 23:21:06"	giomuadongbac1	12sadsa	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	42.113.197.178	2019-09-26 13:46:09	2019-09-26 13:46:28
"2019_09_26 23:21:06"	test11	12wdsdasas	V‚ ßang Æπo gia  	0	90	0	0	0	0	0	0	0	0	0	113.188.29.251	2019-09-26 23:07:18	2019-09-26 23:10:41
"2019_09_26 23:21:06"	n270219976	12x31251b	Thi’u L©m thi“n t®ng  	7	90	0	0	0	0	0	0	0	0	3	118.68.101.93	2019-09-26 22:36:38	2019-09-26 23:09:37
"2019_09_26 23:21:06"	n270219974	12X31252B35	Thi’u L©m tÙc gia  	7	90	0	8834502	0	0	0	0	0	0	1200010	118.68.101.93	2019-09-26 16:09:02	2019-09-26 21:36:23
"2019_09_26 23:21:06"	thaisaa01	13311231	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	113.182.226.80	2019-09-26 16:18:12	2019-09-26 16:18:33
"2019_09_26 23:21:06"	loangianghonmk	13424frwerdf23	Hi÷p ßÈc  	0	90	0	0	0	0	0	0	0	0	0	171.244.145.205	2019-09-26 15:19:50	2019-09-26 15:21:10
"2019_09_26 23:21:06"	queonhoc0	1431514531	Tµ ßÈc  	7	90	0	100900	0	0	0	0	0	0	0	118.68.63.95	2019-09-26 18:39:57	2019-09-26 18:42:40
"2019_09_26 23:21:06"	thangbe12	17C´B–B∏nHoa	Nga My xu t gia  	7	90	0	0	0	0	0	0	0	0	0	14.244.236.248	2019-09-26 22:33:15	2019-09-26 22:35:26
"2019_09_26 23:21:06"	thangbe11	17GµTÀpSÛt	Thi’u L©m v‚ t®ng  	7	90	0	40000	0	0	0	0	0	0	0	14.244.236.248	2019-09-26 22:17:03	2019-09-26 22:20:34
"2019_09_26 23:21:06"	anh503x	1c1q13	V‚ ßang tÙc gia  	7	90	0	6650	0	0	0	0	0	0	82	113.160.220.211	2019-09-26 16:56:49	2019-09-26 23:20:03
"2019_09_26 23:21:06"	aspirinef	1Ch‰tT–Xÿu	Nga My tÙc gia  	7	90	0	6455136	0	0	0	0	0	0	53300104	113.176.166.215	2019-09-26 17:10:37	2019-09-26 20:37:21
"2019_09_26 23:21:06"	dongvh2020	1C≠ÌcLoπnTˆCung	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	113.182.193.238	2019-09-26 15:28:05	2019-09-26 15:28:39
"2019_09_26 23:21:06"	cayvang7	1eqweqe1	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	171.224.179.173	2019-09-26 13:30:58	2019-09-26 13:31:14
"2019_09_26 23:21:06"	nhuttan	1ewqewqe	Nga My tÙc gia  	0	90	0	0	0	0	0	0	0	0	0	115.74.200.85	2019-09-26 13:34:02	2019-09-26 13:34:29
"2019_09_26 23:21:06"	giabao	1iLOKxHamonica	D≠¨ng M´n Cung K˛  	7	90	0	260000	0	0	0	0	0	0	0	27.71.206.63	2019-09-26 15:14:34	2019-09-26 16:06:24
"2019_09_26 23:21:06"	lvducht1	1Mang1VAC	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	115.79.143.190	2019-09-26 14:58:41	2019-09-26 14:58:59
"2019_09_26 23:21:06"	yindo14	1N÷n500	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	14.253.2.172	2019-09-26 20:56:19	2019-09-26 21:03:52
"2019_09_26 23:21:06"	yindo2	1PhÀp500	V‚ ßang Æπo gia  	0	90	0	0	0	0	0	0	0	0	0	14.253.2.172	2019-09-26 21:13:12	2019-09-26 21:13:34
"2019_09_26 23:21:06"	rmawkghkd	1PhÛtAndiez	V‚ ßang tÙc gia  	7	90	0	47000	0	0	0	0	0	0	39	1.53.161.57	2019-09-26 13:33:41	2019-09-26 15:48:54
"2019_09_26 23:21:06"	lvducht1	1Quat1Mang	Nga My xu t gia  	0	90	0	0	0	0	0	0	0	0	0	115.79.143.190	2019-09-26 14:57:25	2019-09-26 15:03:28
"2019_09_26 23:21:06"	longhuong	1stDaiSuHuynh	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	42.118.8.4	2019-09-26 13:38:09	2019-09-26 13:38:25
"2019_09_26 23:21:06"	phongemga113	1stGaLai	Thi’u L©m v‚ t®ng  	7	90	0	100000	0	0	0	0	0	0	0	113.184.99.93	2019-09-26 13:25:22	2019-09-26 13:29:12
"2019_09_26 23:21:06"	linh2019	1stLinhHeniKen	Nga My xu t gia  	7	90	0	1619000	0	0	0	0	0	0	26	113.172.226.126	2019-09-26 18:06:10	2019-09-26 19:47:34
"2019_09_26 23:21:06"	longhuong	1stLongIdol	Thi’u L©m v‚ t®ng  	7	90	0	100000	0	0	0	0	0	0	0	123.16.79.92	2019-09-26 13:26:01	2019-09-26 14:39:19
"2019_09_26 23:21:06"	longhuong	1stNgoanHien	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	42.118.8.4	2019-09-26 13:37:13	2019-09-26 13:37:35
"2019_09_26 23:21:06"	nguyen2019	1stNguyenTiger	Thi’u L©m v‚ t®ng  	7	90	0	0	0	0	0	0	0	0	17	113.172.226.126	2019-09-26 17:46:55	2019-09-26 18:42:26
"2019_09_26 23:21:06"	aspirinef1	1StS2Kem	Nga My xu t gia  	7	90	0	12465240	0	0	0	0	0	0	6000097	113.176.166.215	2019-09-26 20:09:34	2019-09-26 20:53:45
"2019_09_26 23:21:06"	thainhoc1903	1stShuShi6789	Thi’u L©m v‚ t®ng  	7	90	0	10000	0	0	0	0	0	0	2300000	115.73.213.219	2019-09-26 20:34:18	2019-09-26 21:07:50
"2019_09_26 23:21:06"	volamtrk	1stTLQpro	Thi’u L©m v‚ t®ng  	7	90	0	950	0	0	0	0	0	0	2863	117.7.98.155	2019-09-26 22:27:54	2019-09-26 23:16:01
"2019_09_26 23:21:06"	thainhoc19031	1stWaShaBi6789	Nga My xu t gia  	7	90	0	100000	0	0	0	0	0	0	0	115.73.213.219	2019-09-26 20:58:14	2019-09-26 21:07:45
"2019_09_26 23:21:06"	saotony	1SutSapMatLol	Thi’u L©m v‚ t®ng  	7	90	0	7445000	0	0	0	0	0	0	1400001	116.96.226.31	2019-09-26 20:41:06	2019-09-26 20:57:44
"2019_09_26 23:21:06"	mailaanh2012	1TienXuyenTam	D≠¨ng M´n Cung K˛  	7	90	0	40000	0	0	0	0	0	0	0	113.163.97.95	2019-09-26 20:31:37	2019-09-26 20:32:04
"2019_09_26 23:21:06"	ozevip123456	1tunhyeu	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	180.93.252.153	2019-09-26 13:47:53	2019-09-26 13:48:16
"2019_09_26 23:21:06"	lvducht	1Vac1Mang	Thi’u L©m v‚ t®ng  	7	90	0	0	0	0	0	0	0	0	35	14.161.50.53	2019-09-26 14:17:24	2019-09-26 15:30:47
