StatTime	Account	Name	Route	TransLife	Level	IBCost	Money	A	B	C	D	E	F	Exp	Last_IP	CreateDate	LastLoginDate
"2019_09_26 09:13:25"	chaugiaky1	11111111111w	Nga My xuÊt gia  	7	99	0	15138619	0	0	0	0	0	0	146357800	115.78.206.239	2019-09-23 14:29:18	2019-09-25 18:22:11
"2019_09_26 09:13:25"	tamtinhtoan	11234123	ThiÕu L©m vâ t¨ng  	7	99	0	37646660	0	0	0	0	0	0	2901196	113.160.220.211	2019-09-24 22:59:31	2019-09-25 14:08:12
"2019_09_26 09:13:25"	trunghp94	113HaiPhong	ThiÕu L©m vâ t¨ng  	0	99	0	40800400	0	0	0	0	0	0	0	117.1.228.192	2019-09-22 22:36:53	2019-09-24 10:46:23
"2019_09_26 09:13:25"	0364887147	122112	HiÖp §éc  	7	99	0	1042150	0	0	0	0	0	0	1	171.224.22.193	2019-09-25 21:50:27	2019-09-25 22:41:50
"2019_09_26 09:13:25"	cbbeo2	123123	ThiÕu L©m vâ t¨ng  	0	99	0	39958500	0	0	0	0	0	0	0	123.24.139.44	2019-09-22 22:38:58	2019-09-24 16:13:19
"2019_09_26 09:13:25"	chaugiaky4	1231231	Tµ §éc  	7	99	0	998500	0	0	0	0	0	0	4400076	115.78.206.239	2019-09-23 15:53:15	2019-09-23 15:58:04
"2019_09_26 09:13:25"	chaugiaky3	12312311	Vâ §ang ®¹o gia  	7	99	0	40998500	0	0	0	0	0	0	9400178	115.78.206.239	2019-09-23 15:48:39	2019-09-23 15:53:17
"2019_09_26 09:13:25"	global3	123123asdasdas	ThiÕu L©m vâ t¨ng  	0	99	0	480000	0	0	0	0	0	0	0	42.114.21.176	2019-09-23 19:47:54	2019-09-23 19:50:10
"2019_09_26 09:13:25"	43017lam1	123124124	D­¬ng M«n th­¬ng Kþ  	0	99	0	1000000	0	0	0	0	0	0	0	27.71.206.63	2019-09-25 21:46:28	2019-09-26 01:31:23
"2019_09_26 09:13:25"	bomtan1102	12312dhd	ThiÕu L©m vâ t¨ng  	0	99	0	1000000	0	0	0	0	0	0	0	115.78.205.250	2019-09-22 23:31:26	2019-09-22 23:31:55
"2019_09_26 09:13:25"	gaqua02	12321asdsa	Nga My xuÊt gia  	7	99	0	5094000	0	0	0	0	0	0	600001	113.160.220.211	2019-09-24 23:04:34	2019-09-26 02:20:38
"2019_09_26 09:13:25"	anh20cm120pok	123456789	ThiÕu L©m vâ t¨ng  	7	99	0	1000000	0	0	0	0	0	0	0	203.205.29.78	2019-09-26 07:23:32	2019-09-26 07:25:58
"2019_09_26 09:13:25"	nhimxua1	123aaaaaa	C¸i Bang TÜnh y  	0	99	0	50000000	0	0	0	0	0	0	0	14.241.39.240	2019-09-24 15:22:45	2019-09-25 07:41:07
"2019_09_26 09:13:25"	clonedo	123hybbn	C¸i Bang TÜnh y  	0	99	0	998500	0	0	0	0	0	0	0	113.160.133.251	2019-09-22 20:32:03	2019-09-22 20:34:00
"2019_09_26 09:13:25"	tamkien97	123ngoisao	ThiÕu L©m vâ t¨ng  	0	99	0	29943500	0	0	0	0	0	0	0	123.24.233.112	2019-09-22 22:01:35	2019-09-22 22:14:39
"2019_09_26 09:13:25"	thanhkhang111	123qwe123	Nga My xuÊt gia  	7	99	0	47075500	0	0	0	0	0	0	0	115.78.202.18	2019-09-23 09:27:32	2019-09-26 08:22:07
"2019_09_26 09:13:25"	zlkhanglz150	123qwe123asd	HiÖp §éc  	7	99	0	430000	0	0	0	0	0	0	0	115.75.106.5	2019-09-23 18:09:49	2019-09-24 11:58:37
"2019_09_26 09:13:25"	tamtinhtoan2000	1443123	Nga My xuÊt gia  	7	99	0	995500	0	0	0	0	0	0	3	113.160.220.211	2019-09-24 23:21:44	2019-09-25 14:12:36
"2019_09_26 09:13:25"	nhatbs	1bongdoatthienha	C¸i Bang ¤ Y  	7	99	0	30943506	0	0	0	0	0	0	0	116.101.76.254	2019-09-24 16:05:19	2019-09-24 16:32:52
"2019_09_26 09:13:25"	thienthien	1CuocQuyTien	ThiÕu L©m vâ t¨ng  	7	99	0	39986500	0	0	0	0	0	0	18	113.161.85.127	2019-09-23 10:53:20	2019-09-25 13:15:35
"2019_09_26 09:13:25"	volam2019vn	1cuocquytien1	ThiÕu L©m vâ t¨ng  	7	99	0	39378500	0	0	0	0	0	0	0	113.169.69.30	2019-09-24 10:22:43	2019-09-24 10:42:49
"2019_09_26 09:13:25"	hvt02051994	1CuocQuyTien3	ThiÕu L©m vâ t¨ng  	7	99	0	18080000	0	0	0	0	0	0	18	113.180.97.131	2019-09-24 18:59:02	2019-09-25 19:06:41
"2019_09_26 09:13:25"	dongdubai	1C­ícLo¹nTöCung	ThiÕu L©m vâ t¨ng  	7	99	0	1000000	0	0	0	0	0	0	0	117.2.123.43	2019-09-23 11:20:02	2019-09-23 12:46:53
"2019_09_26 09:13:25"	grizzlyxfrv2	1fdsdfdfd	Vâ §ang ®¹o gia  	7	99	0	773500	0	0	0	0	0	0	55000077	123.17.182.249	2019-09-25 13:49:42	2019-09-25 14:32:47
"2019_09_26 09:13:25"	rmawkghkd	1PhótAndiez	D­¬ng M«n Cung Kþ  	0	99	0	1000000	0	0	0	0	0	0	0	42.114.21.26	2019-09-25 13:04:41	2019-09-25 13:04:43
"2019_09_26 09:13:25"	emtaboi2	1SótChetLun	ThiÕu L©m vâ t¨ng  	0	99	0	1000000	0	0	0	0	0	0	0	115.75.237.174	2019-09-23 18:10:41	2019-09-23 18:10:58
"2019_09_26 09:13:25"	doantiep001	1stchYmtO	Tµ §éc  	7	99	0	998500	0	0	0	0	0	0	0	171.234.68.198	2019-09-24 13:26:47	2019-09-24 20:32:47
"2019_09_26 09:13:25"	ttdakto113	1stEndGame	ThiÕu L©m vâ t¨ng  	7	99	0	33924001	0	0	0	0	0	0	58205535	113.162.103.21	2019-09-25 11:56:31	2019-09-25 14:13:28
"2019_09_26 09:13:25"	xaydieu	1stSatTHuZz	ThiÕu L©m vâ t¨ng  	7	99	0	957000	0	0	0	0	0	0	4	42.114.206.95	2019-09-23 19:10:10	2019-09-25 10:55:06
"2019_09_26 09:13:25"	sakaya1	1stShenLong	ThiÕu L©m vâ t¨ng  	7	99	0	1000000	0	0	0	0	0	0	0	14.161.182.10	2019-09-24 12:10:11	2019-09-24 12:10:56
"2019_09_26 09:13:25"	pavaylo123	1StTLQLaoCai	ThiÕu L©m vâ t¨ng  	7	99	0	120463	0	0	0	0	0	0	0	14.228.196.205	2019-09-24 14:13:48	2019-09-24 14:51:19
"2019_09_26 09:13:25"	tranvandang123	1STxBènLïXX	ThiÕu L©m vâ t¨ng  	7	99	0	4164724	0	0	0	0	0	0	35	14.243.219.113	2019-09-24 13:41:03	2019-09-25 15:43:12
"2019_09_26 09:13:25"	ducrovip255	1sutquytien	ThiÕu L©m vâ t¨ng  	7	99	0	31162703	0	0	0	0	0	0	51	115.78.125.100	2019-09-24 11:45:22	2019-09-24 12:41:03
"2019_09_26 09:13:25"	lvducht	1Vac1Mang	ThiÕu L©m vâ t¨ng  	7	99	0	41078161	0	0	0	0	0	0	0	14.161.50.53	2019-09-25 11:02:46	2019-09-25 11:03:10
"2019_09_26 09:13:25"	tamcute1995	1vac456456	D­¬ng M«n th­¬ng Kþ  	7	99	0	38779220	0	0	0	0	0	0	0	171.251.251.226	2019-09-26 00:16:33	2019-09-26 00:52:54
"2019_09_26 09:13:25"	ngoduydat88	1VACDi5em	ThiÕu L©m vâ t¨ng  	7	99	0	40992500	0	0	0	0	0	0	0	14.235.202.5	2019-09-24 12:19:03	2019-09-24 12:31:24
"2019_09_26 09:13:25"	queonhoc4	21312312321	Nga My tôc gia  	0	99	0	1000000	0	0	0	0	0	0	0	113.22.199.38	2019-09-24 11:13:59	2019-09-24 11:14:00
"2019_09_26 09:13:25"	chaugiaky2	213123aa	Vâ §ang tôc gia  	7	99	0	18998500	0	0	0	0	0	0	76200286	115.78.206.239	2019-09-25 13:35:41	2019-09-25 17:34:16
"2019_09_26 09:13:25"	chaugiaky2	2132111	Vâ §ang ®¹o gia  	7	99	0	641075	0	0	0	0	0	0	7000136	115.78.206.239	2019-09-23 16:11:45	2019-09-24 21:32:37
"2019_09_26 09:13:25"	thiep12345	213432432	D­¬ng M«n Cung Kþ  	0	99	0	998500	0	0	0	0	0	0	0	113.161.175.150	2019-09-22 19:28:35	2019-09-22 19:30:14
"2019_09_26 09:13:25"	queonhoc0	2321321	Nga My xuÊt gia  	7	99	0	1000000	0	0	0	0	0	0	0	42.118.236.84	2019-09-22 19:38:29	2019-09-22 19:38:57
"2019_09_26 09:13:25"	locnguyen48	2525252	ThiÕu L©m tôc gia  	7	99	0	1000000	0	0	0	0	0	0	0	113.187.86.13	2019-09-25 11:57:58	2019-09-25 11:58:46
"2019_09_26 09:13:25"	global3	2adasd5qw5dq	ThiÕu L©m vâ t¨ng  	0	99	0	1000000	0	0	0	0	0	0	0	42.114.21.176	2019-09-23 19:50:36	2019-09-23 19:50:57
"2019_09_26 09:13:25"	chaugiaky2	31212312	HiÖp §éc  	7	99	0	40998500	0	0	0	0	0	0	2400039	115.78.206.239	2019-09-23 15:41:16	2019-09-23 15:47:56
"2019_09_26 09:13:25"	queonhoc2	321312dsa	Nga My xuÊt gia  	7	99	0	32998500	0	0	0	0	0	0	0	42.118.236.84	2019-09-22 19:44:59	2019-09-22 19:54:06
"2019_09_26 09:13:25"	trangia	321321	ThiÕu L©m vâ t¨ng  	7	99	0	1000000	0	0	0	0	0	0	0	113.160.204.18	2019-09-24 10:44:48	2019-09-24 10:45:09
"2019_09_26 09:13:25"	queonhoc0	3213213	Nga My xuÊt gia  	7	99	0	1000000	0	0	0	0	0	0	0	42.118.236.84	2019-09-22 19:39:36	2019-09-22 19:40:02
"2019_09_26 09:13:25"	queonhoc1	321321sada	Nga My tôc gia  	7	99	0	35414000	0	0	0	0	0	0	14	113.22.199.38	2019-09-22 19:21:47	2019-09-24 15:20:22
"2019_09_26 09:13:25"	tnc11234	32132qdsacxz	Vâ §ang tôc gia  	0	99	0	470000	0	0	0	0	0	0	0	14.191.7.142	2019-09-24 18:53:51	2019-09-25 18:32:21
"2019_09_26 09:13:25"	tnc11234	321dsacxz	§­êng M«n phæ th«ng  	0	99	0	470000	0	0	0	0	0	0	0	14.191.7.142	2019-09-24 18:56:32	2019-09-25 19:41:08
"2019_09_26 09:13:25"	tnc1234	321dsxazcxz	D­¬ng M«n th­¬ng Kþ  	0	99	0	450000	0	0	0	0	0	0	0	14.191.7.142	2019-09-24 19:02:15	2019-09-25 18:44:59
"2019_09_26 09:13:25"	xxll201	321qwe	C¸i Bang TÜnh y  	7	99	0	43382101	0	0	0	0	0	0	20000000	14.231.36.185	2019-09-24 01:12:09	2019-09-24 01:46:58
"2019_09_26 09:13:25"	tnc1234	321rdwgvfd	Vâ §ang ®¹o gia  	0	99	0	180561	0	0	0	0	0	0	5000	14.191.7.142	2019-09-24 19:04:30	2019-09-25 19:41:42
"2019_09_26 09:13:25"	phuochoangkt0984	3333333333333	HiÖp §éc  	7	99	0	39970561	0	0	0	0	0	0	0	203.205.52.96	2019-09-25 21:09:41	2019-09-25 21:24:14
"2019_09_26 09:13:25"	hai1234	33dwdwdss	§­êng M«n phæ th«ng  	0	99	0	7000000	0	0	0	0	0	0	0	123.22.223.120	2019-09-24 19:58:25	2019-09-24 19:59:41
"2019_09_26 09:13:25"	chaugiaky	343242342	ThiÕu L©m vâ t¨ng  	7	99	0	20411677	0	0	0	0	0	0	314672331	115.78.206.239	2019-09-23 13:41:12	2019-09-25 17:36:45
"2019_09_26 09:13:25"	trangia1	4124124	C¸i Bang TÜnh y  	7	99	0	34660000	0	0	0	0	0	0	0	113.160.204.18	2019-09-24 12:35:45	2019-09-24 12:42:40
"2019_09_26 09:13:25"	quangvuha90	45345345	ThiÕu L©m vâ t¨ng  	0	99	0	40998500	0	0	0	0	0	0	0	171.242.175.108	2019-09-23 20:59:04	2019-09-23 21:06:28
"2019_09_26 09:13:25"	hpkongtu	51asd1qwe	ThiÕu L©m vâ t¨ng  	0	99	0	1000000	0	0	0	0	0	0	0	117.6.63.35	2019-09-22 20:45:44	2019-09-22 20:47:43
"2019_09_26 09:13:25"	global2	52adadasdasd	ThiÕu L©m vâ t¨ng  	0	99	0	480000	0	0	0	0	0	0	0	42.114.21.176	2019-09-23 19:36:42	2019-09-23 19:38:44
"2019_09_26 09:13:25"	nhocluatinh	5463455	ThiÕu L©m vâ t¨ng  	7	99	0	50000000	0	0	0	0	0	0	1160000000	116.98.140.138	2019-09-25 19:25:21	2019-09-25 19:42:48
"2019_09_26 09:13:25"	global2	55adasdasd3	ThiÕu L©m vâ t¨ng  	0	99	0	480000	0	0	0	0	0	0	0	42.114.21.176	2019-09-23 19:39:34	2019-09-23 19:41:55
"2019_09_26 09:13:25"	jjtjaa1	564485	ThiÕu L©m vâ t¨ng  	7	99	0	40998500	0	0	0	0	0	0	20000000	171.252.119.191	2019-09-22 21:23:55	2019-09-22 21:29:21
"2019_09_26 09:13:25"	juffx159	5Déc§aT×nh	HiÖp §éc  	7	99	0	41000100	0	0	0	0	0	0	0	171.229.126.42	2019-09-22 18:34:41	2019-09-22 18:35:27
"2019_09_26 09:13:25"	bestbun3	68ikho®å	ThiÕu L©m vâ t¨ng  	7	99	0	8324000	0	0	0	0	0	0	565000000	14.168.29.31	2019-09-23 14:18:02	2019-09-24 14:33:04
"2019_09_26 09:13:25"	bestbun1	68iXvacHôtSml	ThiÕu L©m vâ t¨ng  	7	99	0	21566952	0	0	0	0	0	0	16	14.168.29.31	2019-09-23 14:13:32	2019-09-24 14:39:47
"2019_09_26 09:13:25"	volam2	85GapLai	D­¬ng M«n Cung Kþ  	7	99	0	995000	0	0	0	0	0	0	0	14.175.147.64	2019-09-23 03:54:13	2019-09-23 03:59:48
"2019_09_26 09:13:25"	grizzlyxfrv1	891232332	Nga My xuÊt gia  	7	99	0	773608	0	0	0	0	0	0	55000076	123.17.182.249	2019-09-25 13:49:20	2019-09-25 14:33:02
"2019_09_26 09:13:25"	levantinh123	8ConGµCon	ThiÕu L©m vâ t¨ng  	7	99	0	13987040	0	0	0	0	0	0	1200018	14.243.219.113	2019-09-24 13:38:14	2019-09-25 15:38:22
"2019_09_26 09:13:25"	nhimxua4	aaa123	§­êng M«n phæ th«ng  	0	99	0	1000000	0	0	0	0	0	0	0	14.241.39.240	2019-09-24 14:39:17	2019-09-24 14:39:42
"2019_09_26 09:13:25"	phuckg2350vn	aaaaaaaaaaaaaaaa	Nga My xuÊt gia  	7	99	0	13492500	0	0	0	0	0	0	35	14.227.95.166	2019-09-24 18:43:29	2019-09-25 12:51:28
"2019_09_26 09:13:25"	ntd9595	Abramovic	ThiÕu L©m vâ t¨ng  	7	99	0	41000000	0	0	0	0	0	0	0	123.27.133.136	2019-09-25 18:43:08	2019-09-25 18:55:35
"2019_09_26 09:13:25"	global2	adadadasdasdas	ThiÕu L©m vâ t¨ng  	0	99	0	480000	0	0	0	0	0	0	0	42.114.21.176	2019-09-23 19:28:27	2019-09-23 19:35:49
"2019_09_26 09:13:25"	kunthuyen02	adadasdsad	ThiÕu L©m vâ t¨ng  	7	99	0	41538000	0	0	0	0	0	0	0	113.162.84.98	2019-09-22 20:59:04	2019-09-22 21:06:27
"2019_09_26 09:13:25"	namkute0901	adagaska	HiÖp §éc  	7	99	0	1000000	0	0	0	0	0	0	0	113.161.176.40	2019-09-24 19:47:42	2019-09-24 19:50:24
"2019_09_26 09:13:25"	thtmtim123	adsasd	ThiÕu L©m vâ t¨ng  	0	99	0	1000000	0	0	0	0	0	0	0	123.23.193.61	2019-09-23 20:01:07	2019-09-23 20:01:35
"2019_09_26 09:13:25"	longkaito	ADxChÞH»ngAlone	Nga My xuÊt gia  	7	99	0	50000000	0	0	0	0	0	0	0	27.77.225.148	2019-09-24 09:00:16	2019-09-24 12:11:08
"2019_09_26 09:13:25"	xuantuan66	ADxCSSieuMUP	Tµ §éc  	7	99	0	40998500	0	0	0	0	0	0	20000013	115.73.213.18	2019-09-23 18:58:41	2019-09-24 13:15:28
"2019_09_26 09:13:25"	xuantuan33	ADxTuÊnCiuTo	D­¬ng M«n Cung Kþ  	7	99	0	38974000	0	0	0	0	0	0	156000015	115.73.213.18	2019-09-22 19:13:31	2019-09-24 11:18:06
"2019_09_26 09:13:25"	xuantuan33	ADxTuÊnSiuMóp	ThiÕu L©m vâ t¨ng  	7	99	0	49500000	0	0	0	0	0	0	1482183613	115.73.213.18	2019-09-22 21:25:24	2019-09-24 15:24:37
"2019_09_26 09:13:25"	ndtesss	afasgaaaaaaaaa	Vâ §ang tôc gia  	7	99	0	1000000	0	0	0	0	0	0	0	27.78.88.45	2019-09-25 00:42:17	2019-09-25 00:43:17
"2019_09_26 09:13:25"	leduyson	AGEzKiemCun	Vâ §ang ®¹o gia  	7	99	0	16944000	0	0	0	0	0	0	0	27.75.71.234	2019-09-24 16:41:44	2019-09-24 18:51:06
"2019_09_26 09:13:25"	tuigalam121	Ahahas	ThiÕu L©m vâ t¨ng  	0	99	0	1000000	0	0	0	0	0	0	0	14.161.8.83	2019-09-24 11:39:29	2019-09-24 11:40:04
"2019_09_26 09:13:25"	haiquyhop	ahihihihi	HiÖp §éc  	7	99	0	1000000	0	0	0	0	0	0	0	36.38.49.142	2019-09-24 15:25:55	2019-09-24 15:27:03
"2019_09_26 09:13:25"	emkobiet	ahihihihihi	D­¬ng M«n Cung Kþ  	7	99	0	9082500	0	0	0	0	0	0	19	14.169.195.153	2019-09-22 21:57:49	2019-09-24 23:25:27
"2019_09_26 09:13:25"	thiheo2013	ahihiihi	Nga My xuÊt gia  	0	99	0	1000000	0	0	0	0	0	0	0	113.160.220.211	2019-09-26 01:05:31	2019-09-26 01:05:49
"2019_09_26 09:13:25"	thinhthao121	ahiithaobeo	ThiÕu L©m vâ t¨ng  	7	99	0	1000000	0	0	0	0	0	0	20000000	113.160.207.139	2019-09-23 11:57:08	2019-09-23 11:59:03
"2019_09_26 09:13:25"	nhockut96	akalii	ThiÕu L©m vâ t¨ng  	7	99	0	41000000	0	0	0	0	0	0	0	113.188.229.168	2019-09-24 19:30:02	2019-09-24 19:31:07
"2019_09_26 09:13:25"	bphuong102	AkiraToRiYaMa	ThiÕu L©m vâ t¨ng  	0	99	0	40998000	0	0	0	0	0	0	18	171.235.165.39	2019-09-25 21:11:52	2019-09-25 21:33:15
"2019_09_26 09:13:25"	cukuin	Alexander§¹i§Õ	ThiÕu L©m vâ t¨ng  	7	99	0	33805580	0	0	0	0	0	0	0	171.250.100.106	2019-09-24 19:35:47	2019-09-24 19:50:02
"2019_09_26 09:13:25"	yuhuli1	AliBaba	C¸i Bang ¤ Y  	7	99	0	29786300	0	0	0	0	0	0	8	42.113.218.216	2019-09-26 01:16:36	2019-09-26 02:52:57
"2019_09_26 09:13:25"	hoplp146	alibabs	ThiÕu L©m vâ t¨ng  	7	99	0	23735870	0	0	0	0	0	0	0	123.27.189.13	2019-09-23 08:54:40	2019-09-25 18:26:18
"2019_09_26 09:13:25"	cbbeo1	Aloalo123	ThiÕu L©m vâ t¨ng  	7	99	0	20536390	0	0	0	0	0	0	20000025	123.24.139.44	2019-09-22 18:54:02	2019-09-24 18:09:47
"2019_09_26 09:13:25"	phuwepp	AnhBaKhia	ThiÕu L©m vâ t¨ng  	7	99	0	7000000	0	0	0	0	0	0	0	113.163.189.248	2019-09-25 11:11:15	2019-09-25 11:39:39
"2019_09_26 09:13:25"	minhcusut2019	AnhDaTroLai	ThiÕu L©m vâ t¨ng  	7	99	0	18358052	0	0	0	0	0	0	0	1.54.200.241	2019-09-23 01:30:06	2019-09-23 02:38:04
"2019_09_26 09:13:25"	phuckgvip987	anhdeptrai	ThiÕu L©m vâ t¨ng  	7	99	0	3800975	0	0	0	0	0	0	19	14.227.95.166	2019-09-24 17:30:46	2019-09-25 12:57:17
"2019_09_26 09:13:25"	phongvuong3	AnhHaiCamSongDao	HiÖp §éc  	7	99	0	950000	0	0	0	0	0	0	32	113.163.94.206	2019-09-23 12:24:42	2019-09-23 12:25:23
"2019_09_26 09:13:25"	43017lam	AnhHïngX¹§iªu	ThiÕu L©m vâ t¨ng  	7	99	0	59979120	0	0	0	0	0	0	195320561	113.172.158.199	2019-09-22 18:30:02	2019-09-25 18:46:04
"2019_09_26 09:13:25"	emtaboi1	AnhKhoa	ThiÕu L©m vâ t¨ng  	7	99	0	50000000	0	0	0	0	0	0	27	115.75.238.74	2019-09-22 18:27:49	2019-09-25 11:06:21
"2019_09_26 09:13:25"	queonhoc4	anhkkk	Nga My xuÊt gia  	7	99	0	947075	0	0	0	0	0	0	0	113.22.199.38	2019-09-24 11:14:26	2019-09-24 11:25:57
"2019_09_26 09:13:25"	19001560	AnhLaoLamSon	C¸i Bang TÜnh y  	7	99	0	31698600	0	0	0	0	0	0	24	115.78.121.117	2019-09-23 19:44:37	2019-09-24 21:13:14
"2019_09_26 09:13:25"	anhtrong3	AnhTrong	D­¬ng M«n th­¬ng Kþ  	7	99	0	30620000	0	0	0	0	0	0	20000023	126.243.9.37	2019-09-24 17:26:47	2019-09-24 17:31:39
"2019_09_26 09:13:25"	anhtrongdz	AnhTrongG	V« m«n ph¸i  	0	97	0	10643312	0	0	0	0	0	0	648190305	126.243.9.37	2019-09-23 21:18:23	2019-09-25 16:42:00
"2019_09_26 09:13:25"	queonhoc4	anhyeuem	Nga My xuÊt gia  	7	99	0	994000	0	0	0	0	0	0	0	113.22.199.38	2019-09-23 14:20:39	2019-09-24 11:13:38
"2019_09_26 09:13:25"	hitpro	anlnhe	ThiÕu L©m vâ t¨ng  	7	99	0	41000000	0	0	0	0	0	0	0	101.96.72.110	2019-09-23 11:57:34	2019-09-24 09:15:55
"2019_09_26 09:13:25"	nam2211	Anxiety	ThiÕu L©m vâ t¨ng  	7	99	0	31638229	0	0	0	0	0	0	54674582	123.21.195.42	2019-09-23 14:34:56	2019-09-23 21:16:03
"2019_09_26 09:13:25"	vuanh1601	aqweasd	§­êng M«n phæ th«ng  	7	99	0	950000	0	0	0	0	0	0	0	171.240.99.229	2019-09-25 14:01:06	2019-09-25 14:01:38
"2019_09_26 09:13:25"	nhythyhutu00	AriBank	D­¬ng M«n Cung Kþ  	7	99	0	5000000	0	0	0	0	0	0	0	14.239.76.119	2019-09-24 08:59:47	2019-09-24 09:01:12
"2019_09_26 09:13:25"	amxvippr05	asasasasa	Thóy Yªn Vò Tiªn  	7	99	0	15898553	0	0	0	0	0	0	1900226	123.22.216.184	2019-09-25 16:27:22	2019-09-25 17:02:04
"2019_09_26 09:13:25"	datkyo1998	asd124	ThiÕu L©m vâ t¨ng  	7	99	0	11196148	0	0	0	0	0	0	21	183.81.105.51	2019-09-22 22:01:07	2019-09-25 23:27:26
"2019_09_26 09:13:25"	tuananh1995	asdasd	ThiÕu L©m vâ t¨ng  	7	99	0	1000000	0	0	0	0	0	0	0	115.74.200.124	2019-09-25 11:51:56	2019-09-25 12:30:44
"2019_09_26 09:13:25"	diachu02	asdasdasd	Nga My xuÊt gia  	7	99	0	39999000	0	0	0	0	0	0	0	1.52.109.30	2019-09-23 19:47:42	2019-09-24 21:10:39
"2019_09_26 09:13:25"	diachu01	asdasdsd	D­¬ng M«n Cung Kþ  	7	99	0	46419475	0	0	0	0	0	0	1100082	1.52.109.30	2019-09-23 17:35:36	2019-09-24 21:08:16
"2019_09_26 09:13:25"	tlqsutdaklak	âsddsads	C¸i Bang ¤ Y  	7	99	0	1000000	0	0	0	0	0	0	0	113.163.249.216	2019-09-22 18:07:42	2019-09-22 18:08:15
"2019_09_26 09:13:25"	kokoko644	asdqewq	D­¬ng M«n th­¬ng Kþ  	7	99	0	1000000	0	0	0	0	0	0	0	183.80.117.36	2019-09-24 20:23:06	2019-09-24 20:23:58
"2019_09_26 09:13:25"	thunter222	asdsad1	ThiÕu L©m vâ t¨ng  	0	99	0	20398500	0	0	0	0	0	0	0	14.168.70.134	2019-09-24 15:50:52	2019-09-24 16:00:48
"2019_09_26 09:13:25"	dung01	asdsads	ThiÕu L©m vâ t¨ng  	7	99	0	1000000	0	0	0	0	0	0	0	14.239.138.6	2019-09-24 09:42:59	2019-09-26 08:37:23
"2019_09_26 09:13:25"	tunghndt009	asdsasad	ThiÕu L©m vâ t¨ng  	7	99	0	40258201	0	0	0	0	0	0	0	14.172.124.11	2019-09-23 21:15:12	2019-09-23 21:23:28
"2019_09_26 09:13:25"	anhcoloigi	asdsawewqeqw	Nga My xuÊt gia  	7	99	0	38995500	0	0	0	0	0	0	0	14.235.201.34	2019-09-24 20:56:47	2019-09-24 21:55:47
"2019_09_26 09:13:25"	thanhtinh2	AsuNaa	Nga My xuÊt gia  	0	99	0	40998600	0	0	0	0	0	0	0	42.114.19.21	2019-09-22 21:21:00	2019-09-23 19:24:09
"2019_09_26 09:13:25"	pkcuimia1	ATanDaiHiep	ThiÕu L©m vâ t¨ng  	7	99	0	41000000	0	0	0	0	0	0	0	113.169.64.31	2019-09-22 18:25:51	2019-09-22 20:50:56
