StatTime	Account	Role	ItemName	G	D	P	Cnt
2019_09_26 23:21:06	namti20117	12312312asd	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	namti20117	12312312asd	Tui Hat Giong	2	1	30087	2
2019_09_26 23:21:06	test10	123123213	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	namti20116	123123asd	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 23:21:06	namti20116	123123asd	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	namti20116	123123asd	Tui Hat Giong	2	1	30087	2
2019_09_26 23:21:06	namti20115	123123asd123123	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	thaisaa03	123123e	Tu Ch©n Y’u Quy’t	2	0	554	10
2019_09_26 23:21:06	thaisaa03	123123e	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	clone10	123123qwead	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	dinhnghia36	123123zxc	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	toolest6	12312415	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	clone16	12312az	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	giomuadongbac1	12312casd	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	giomuadongbac1	12312casd	Huyet Trich Thach 4	2	22	104	100
2019_09_26 23:21:06	giomuadongbac1	12312casd	Huyet Trich Thach 5	2	22	105	100
2019_09_26 23:21:06	giomuadongbac1	12312casd	Huyet Trich Thach 6	2	22	106	100
2019_09_26 23:21:06	giomuadongbac1	12312casd	Ho Phach Thach 4	2	22	304	100
2019_09_26 23:21:06	giomuadongbac1	12312casd	Ho Phach Thach 5	2	22	305	100
2019_09_26 23:21:06	giomuadongbac1	12312casd	Ho Phach Thach 6	2	22	306	100
2019_09_26 23:21:06	giomuadongbac1	12312casd	Nguyet Bach Thach 4	2	22	204	100
2019_09_26 23:21:06	giomuadongbac1	12312casd	Nguyet Bach Thach 5	2	22	205	100
2019_09_26 23:21:06	giomuadongbac1	12312casd	Nguyet Bach Thach 6	2	22	206	100
2019_09_26 23:21:06	giomuadongbac1	12312casd	Hac Dieu Thach 4	2	22	404	100
2019_09_26 23:21:06	giomuadongbac1	12312casd	Hac Dieu Thach 5	2	22	405	100
2019_09_26 23:21:06	giomuadongbac1	12312casd	Hac Dieu Thach 6	2	22	406	100
2019_09_26 23:21:06	giomuadongbac	1231312	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	nguyenkhang1112	123132a	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	dinhnghia38	12313zc	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 23:21:06	dinhnghia38	12313zc	Tu Ch©n Y’u Quy’t	2	0	554	10
2019_09_26 23:21:06	dinhnghia38	12313zc	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	dinhnghia38	12313zc	Tui Hat Giong	2	1	30087	2
2019_09_26 23:21:06	nguyenkhang1112	1231awe1	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	trihao1	123213	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	trihao2	123213111	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	satuyen	12321312	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	mjkjmjkj6	12321321	C©y b∏t nh∑ to	2	0	398	10
2019_09_26 23:21:06	mjkjmjkj6	12321321	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 23:21:06	mjkjmjkj6	12321321	Tui Hat Giong	2	1	30087	2
2019_09_26 23:21:06	satuyen	12321321312	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	satuyen	12321321312	Huyet Trich Thach 4	2	22	104	84
2019_09_26 23:21:06	satuyen	12321321312	Huyet Trich Thach 5	2	22	105	100
2019_09_26 23:21:06	satuyen	12321321312	Huyet Trich Thach 6	2	22	106	100
2019_09_26 23:21:06	satuyen	12321321312	Ho Phach Thach 4	2	22	304	84
2019_09_26 23:21:06	satuyen	12321321312	Ho Phach Thach 5	2	22	305	100
2019_09_26 23:21:06	satuyen	12321321312	Ho Phach Thach 6	2	22	306	100
2019_09_26 23:21:06	satuyen	12321321312	Nguyet Bach Thach 4	2	22	204	84
2019_09_26 23:21:06	satuyen	12321321312	Nguyet Bach Thach 5	2	22	205	100
2019_09_26 23:21:06	satuyen	12321321312	Nguyet Bach Thach 6	2	22	206	100
2019_09_26 23:21:06	satuyen	12321321312	Hac Dieu Thach 4	2	22	404	84
2019_09_26 23:21:06	satuyen	12321321312	Hac Dieu Thach 5	2	22	405	100
2019_09_26 23:21:06	satuyen	12321321312	Hac Dieu Thach 6	2	22	406	100
2019_09_26 23:21:06	satuyen1	1232132132132131	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 23:21:06	satuyen1	1232132132132131	Tu Ch©n Y’u Quy’t	2	0	554	3
2019_09_26 23:21:06	satuyen1	1232132132132131	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	satuyen1	1232132132132131	Tui Hat Giong	2	1	30087	2
2019_09_26 23:21:06	giomuadongbac2	12321acx	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	giomuadongbac2	12321dzx	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	trihao3	12321qweqwe	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	laogiamin	1233qwewqe	C©y b∏t nh∑ to	2	0	398	10
2019_09_26 23:21:06	laogiamin	1233qwewqe	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 23:21:06	laogiamin	1233qwewqe	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	laogiamin	1233qwewqe	Tui Hat Giong	2	1	30087	2
2019_09_26 23:21:06	satuyen	123421321312	Tu Ch©n Y’u Quy’t	2	0	554	10
2019_09_26 23:21:06	satuyen	123421321312	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	cuongdau1x	123456	Tu Ch©n Y’u Quy’t	2	0	554	3
2019_09_26 23:21:06	cuongdau1x	123456	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	namti20119	12345678a	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	namti20119	12345678a	Thi™n Thπch Tinh Thπ	2	1	1009	86
2019_09_26 23:21:06	namti20119	12345678a	ßπi HÂng Bao Hoµng K	2	1	539	6
2019_09_26 23:21:06	namti20119	12345678a	Xu	2	1	30230	2223
2019_09_26 23:21:06	namti20119	12345678a	Thien Cang Lenh	2	95	204	1
2019_09_26 23:21:06	namti20119	12345678i	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 23:21:06	namti20119	12345678i	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	namti20119	12345678i	Tui Hat Giong	2	1	30087	2
2019_09_26 23:21:06	namti20119	12345678q	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	clone20	12365476123	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	clone17	1236asdcfhtr54	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	clone13	1237834587937849	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	clone12	123ad123123	Tui Hat Giong	2	1	30087	2
2019_09_26 23:21:06	dinhnghia41	123Aloxo	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 23:21:06	dinhnghia41	123Aloxo	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	dinhnghia41	123Aloxo	Tui Hat Giong	2	1	30087	2
2019_09_26 23:21:06	nguyenkhang1111	123asd	Tu Ch©n Y’u Quy’t	2	0	554	10
2019_09_26 23:21:06	nguyenkhang1111	123asd	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	clone11	123asd111	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	clone30	123asd12	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	nguyenkhang1113	123asd123	C©y b∏t nh∑ to	2	0	398	10
2019_09_26 23:21:06	nguyenkhang1113	123asd123	C©y b∏t nh∑ nh·	2	0	504	6
2019_09_26 23:21:06	nguyenkhang1113	123asd123	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	nguyenkhang1113	123asd123	Tui Hat Giong	2	1	30087	1
2019_09_26 23:21:06	namti20118	123asd123412	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 23:21:06	namti20118	123asd123412	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	namti20118	123asd123412	Tui Hat Giong	2	1	30087	2
2019_09_26 23:21:06	namti20118	123asd123asd	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 23:21:06	namti20118	123asd123asd	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	namti20118	123asd123asd	Tui Hat Giong	2	1	30087	2
2019_09_26 23:21:06	namti20118	123asd123asdasd	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	namti20117	123asd123we	C©y b∏t nh∑ to	2	0	398	1
2019_09_26 23:21:06	namti20117	123asd123we	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 23:21:06	namti20117	123asd123we	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	namti20117	123asd123we	Tui Hat Giong	2	1	30087	2
2019_09_26 23:21:06	clone26	123asd23	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	dinhnghia38	123ASDA	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 23:21:06	dinhnghia38	123ASDA	Tu Ch©n Y’u Quy’t	2	0	554	10
2019_09_26 23:21:06	dinhnghia38	123ASDA	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	test12345vn	123asdasdasd	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	giomuadongbac2	123axcz	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	clone17	123axzcwdwe	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	tiensinh034	123bvas1	C©y b∏t nh∑ to	2	0	398	1
2019_09_26 23:21:06	tiensinh034	123bvas1	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 23:21:06	tiensinh034	123bvas1	Tui Hat Giong	2	1	30087	2
2019_09_26 23:21:06	test123vn	123dsfsd	Tu Ch©n Y’u Quy’t	2	0	554	10
2019_09_26 23:21:06	test123vn	123dsfsd	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	clone29	123ghjfg123	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	cayvang	123qwewq1	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	duy123vn	123sdfsdf	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	dinhnghia37	123SUTVACDIE	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 23:21:06	n270219976	123x123x12	Tu Ch©n Y’u Quy’t	2	0	554	2
2019_09_26 23:21:06	n270219976	123x123x12	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	n270219975	123x1252346	Tu Ch©n Y’u Quy’t	2	0	554	10
2019_09_26 23:21:06	n270219975	123x1252346	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	dinhnghia37	123ZAAHIHI	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 23:21:06	dinhnghia37	123ZAAHIHI	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	clone19	123zdz12312515	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	dinhnghia41	123zxcaa	C©y b∏t nh∑ to	2	0	398	7
2019_09_26 23:21:06	dinhnghia41	123zxcaa	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 23:21:06	dinhnghia41	123zxcaa	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	dinhnghia41	123zxcaa	Tui Hat Giong	2	1	30087	2
2019_09_26 23:21:06	dinhnghia42	123zzzzzz	C©y b∏t nh∑ to	2	0	398	7
2019_09_26 23:21:06	dinhnghia42	123zzzzzz	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 23:21:06	dinhnghia42	123zzzzzz	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	dinhnghia42	123zzzzzz	Tui Hat Giong	2	1	30087	2
2019_09_26 23:21:06	quanghai88vn	12412566	Tu Ch©n Y’u Quy’t	2	0	554	5
2019_09_26 23:21:06	quanghai88vn	12412566	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	clone16	124sad5a	Tu Ch©n Y’u Quy’t	2	0	554	10
2019_09_26 23:21:06	clone16	124sad5a	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	nsnl13022	125125125	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	test12345vn	12asd123	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	test1234vn	12asdasd	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	huyco1999	12c1cdd1	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	cayvang6	12e1212	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	cayvang8	12e1223	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	cayvang9	12e1231e212	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	cayvang7	12e12e12	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	cayvang9	12e21321	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	cayvang0	12eqwe12	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	giomuadongbac1	12sadsa	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	test11	12wdsdasas	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	n270219976	12x31251b	Tu Ch©n Y’u Quy’t	2	0	554	3
2019_09_26 23:21:06	n270219976	12x31251b	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	n270219974	12X31252B35	C©y b∏t nh∑ to	2	0	398	10
2019_09_26 23:21:06	n270219974	12X31252B35	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 23:21:06	n270219974	12X31252B35	Tui Hat Giong	2	1	30087	2
2019_09_26 23:21:06	thaisaa01	13311231	Tu Ch©n Y’u Quy’t	2	0	554	10
2019_09_26 23:21:06	loangianghonmk	13424frwerdf23	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 23:21:06	loangianghonmk	13424frwerdf23	Tu Ch©n Y’u Quy’t	2	0	554	10
2019_09_26 23:21:06	loangianghonmk	13424frwerdf23	Tui Hat Giong	2	1	30087	2
2019_09_26 23:21:06	queonhoc0	1431514531	C©y b∏t nh∑ to	2	0	398	10
2019_09_26 23:21:06	queonhoc0	1431514531	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 23:21:06	queonhoc0	1431514531	Tu Ch©n Y’u Quy’t	2	0	554	1
2019_09_26 23:21:06	queonhoc0	1431514531	Tui Hat Giong	2	1	30087	2
2019_09_26 23:21:06	thangbe12	17C´B–B∏nHoa	C©y b∏t nh∑ to	2	0	398	10
2019_09_26 23:21:06	thangbe12	17C´B–B∏nHoa	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 23:21:06	thangbe12	17C´B–B∏nHoa	Tu Ch©n Y’u Quy’t	2	0	554	10
2019_09_26 23:21:06	thangbe12	17C´B–B∏nHoa	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	thangbe12	17C´B–B∏nHoa	Tui Hat Giong	2	1	30087	2
2019_09_26 23:21:06	thangbe11	17GµTÀpSÛt	C©y b∏t nh∑ to	2	0	398	10
2019_09_26 23:21:06	thangbe11	17GµTÀpSÛt	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 23:21:06	thangbe11	17GµTÀpSÛt	Tu Ch©n Y’u Quy’t	2	0	554	5
2019_09_26 23:21:06	thangbe11	17GµTÀpSÛt	Tui Hat Giong	2	1	30087	2
2019_09_26 23:21:06	anh503x	1c1q13	Tu Ch©n Y’u Quy’t	2	0	554	1
2019_09_26 23:21:06	anh503x	1c1q13	Huyet Trich Thach 4	2	22	104	182
2019_09_26 23:21:06	anh503x	1c1q13	Huyet Trich Thach 5	2	22	105	200
2019_09_26 23:21:06	anh503x	1c1q13	Huyet Trich Thach 6	2	22	106	194
2019_09_26 23:21:06	anh503x	1c1q13	Ho Phach Thach 4	2	22	304	182
2019_09_26 23:21:06	anh503x	1c1q13	Ho Phach Thach 5	2	22	305	200
2019_09_26 23:21:06	anh503x	1c1q13	Ho Phach Thach 6	2	22	306	197
2019_09_26 23:21:06	anh503x	1c1q13	Nguyet Bach Thach 4	2	22	204	182
2019_09_26 23:21:06	anh503x	1c1q13	Nguyet Bach Thach 5	2	22	205	200
2019_09_26 23:21:06	anh503x	1c1q13	Nguyet Bach Thach 6	2	22	206	200
2019_09_26 23:21:06	anh503x	1c1q13	Hac Dieu Thach 4	2	22	404	182
2019_09_26 23:21:06	anh503x	1c1q13	Hac Dieu Thach 5	2	22	405	200
2019_09_26 23:21:06	anh503x	1c1q13	Hac Dieu Thach 6	2	22	406	194
2019_09_26 23:21:06	dongvh2020	1C≠ÌcLoπnTˆCung	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	cayvang7	1eqweqe1	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	nhuttan	1ewqewqe	Tu Ch©n Y’u Quy’t	2	0	554	10
2019_09_26 23:21:06	nhuttan	1ewqewqe	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	giabao	1iLOKxHamonica	C©y b∏t nh∑ to	2	0	398	10
2019_09_26 23:21:06	giabao	1iLOKxHamonica	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 23:21:06	giabao	1iLOKxHamonica	Tu Ch©n Y’u Quy’t	2	0	554	1
2019_09_26 23:21:06	giabao	1iLOKxHamonica	Tui Hat Giong	2	1	30087	2
2019_09_26 23:21:06	yindo14	1N÷n500	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	yindo2	1PhÀp500	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	rmawkghkd	1PhÛtAndiez	C©y b∏t nh∑ to	2	0	398	10
2019_09_26 23:21:06	rmawkghkd	1PhÛtAndiez	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 23:21:06	rmawkghkd	1PhÛtAndiez	Tu Ch©n Y’u Quy’t	2	0	554	1
2019_09_26 23:21:06	rmawkghkd	1PhÛtAndiez	Tui Hat Giong	2	1	30087	2
2019_09_26 23:21:06	longhuong	1stDaiSuHuynh	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	phongemga113	1stGaLai	C©y b∏t nh∑ to	2	0	398	10
2019_09_26 23:21:06	phongemga113	1stGaLai	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 23:21:06	phongemga113	1stGaLai	Tu Ch©n Y’u Quy’t	2	0	554	3
2019_09_26 23:21:06	phongemga113	1stGaLai	Tui Hat Giong	2	1	30087	2
2019_09_26 23:21:06	linh2019	1stLinhHeniKen	C©y b∏t nh∑ to	2	0	398	1
2019_09_26 23:21:06	linh2019	1stLinhHeniKen	Tu Ch©n Y’u Quy’t	2	0	554	2
2019_09_26 23:21:06	longhuong	1stLongIdol	Tu Ch©n Y’u Quy’t	2	0	554	2
2019_09_26 23:21:06	longhuong	1stNgoanHien	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	nguyen2019	1stNguyenTiger	Tu Ch©n Y’u Quy’t	2	0	554	5
2019_09_26 23:21:06	nguyen2019	1stNguyenTiger	Huyet Trich Thach 4	2	22	104	186
2019_09_26 23:21:06	nguyen2019	1stNguyenTiger	Huyet Trich Thach 5	2	22	105	200
2019_09_26 23:21:06	nguyen2019	1stNguyenTiger	Huyet Trich Thach 6	2	22	106	194
2019_09_26 23:21:06	nguyen2019	1stNguyenTiger	Ho Phach Thach 4	2	22	304	186
2019_09_26 23:21:06	nguyen2019	1stNguyenTiger	Ho Phach Thach 5	2	22	305	200
2019_09_26 23:21:06	nguyen2019	1stNguyenTiger	Ho Phach Thach 6	2	22	306	200
2019_09_26 23:21:06	nguyen2019	1stNguyenTiger	Nguyet Bach Thach 4	2	22	204	186
2019_09_26 23:21:06	nguyen2019	1stNguyenTiger	Nguyet Bach Thach 5	2	22	205	200
2019_09_26 23:21:06	nguyen2019	1stNguyenTiger	Nguyet Bach Thach 6	2	22	206	194
2019_09_26 23:21:06	nguyen2019	1stNguyenTiger	Hac Dieu Thach 4	2	22	404	186
2019_09_26 23:21:06	nguyen2019	1stNguyenTiger	Hac Dieu Thach 5	2	22	405	200
2019_09_26 23:21:06	nguyen2019	1stNguyenTiger	Hac Dieu Thach 6	2	22	406	200
2019_09_26 23:21:06	aspirinef1	1StS2Kem	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 23:21:06	aspirinef1	1StS2Kem	Tui Hat Giong	2	1	30087	2
2019_09_26 23:21:06	thainhoc1903	1stShuShi6789	C©y b∏t nh∑ to	2	0	398	10
2019_09_26 23:21:06	thainhoc1903	1stShuShi6789	C©y b∏t nh∑ nh·	2	0	504	9
2019_09_26 23:21:06	thainhoc1903	1stShuShi6789	Tu Ch©n Y’u Quy’t	2	0	554	5
2019_09_26 23:21:06	thainhoc1903	1stShuShi6789	Tui Hat Giong	2	1	30087	2
2019_09_26 23:21:06	volamtrk	1stTLQpro	Huyet Trich Thach 4	2	22	104	100
2019_09_26 23:21:06	volamtrk	1stTLQpro	Huyet Trich Thach 5	2	22	105	100
2019_09_26 23:21:06	volamtrk	1stTLQpro	Huyet Trich Thach 6	2	22	106	100
2019_09_26 23:21:06	volamtrk	1stTLQpro	Ho Phach Thach 4	2	22	304	100
2019_09_26 23:21:06	volamtrk	1stTLQpro	Ho Phach Thach 5	2	22	305	100
2019_09_26 23:21:06	volamtrk	1stTLQpro	Ho Phach Thach 6	2	22	306	100
2019_09_26 23:21:06	volamtrk	1stTLQpro	Nguyet Bach Thach 4	2	22	204	100
2019_09_26 23:21:06	volamtrk	1stTLQpro	Nguyet Bach Thach 5	2	22	205	100
2019_09_26 23:21:06	volamtrk	1stTLQpro	Nguyet Bach Thach 6	2	22	206	100
2019_09_26 23:21:06	volamtrk	1stTLQpro	Hac Dieu Thach 4	2	22	404	100
2019_09_26 23:21:06	volamtrk	1stTLQpro	Hac Dieu Thach 5	2	22	405	100
2019_09_26 23:21:06	volamtrk	1stTLQpro	Hac Dieu Thach 6	2	22	406	100
2019_09_26 23:21:06	thainhoc19031	1stWaShaBi6789	Tu Ch©n Y’u Quy’t	2	0	554	5
2019_09_26 23:21:06	thainhoc19031	1stWaShaBi6789	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	saotony	1SutSapMatLol	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 23:21:06	saotony	1SutSapMatLol	Tu Ch©n Y’u Quy’t	2	0	554	1
2019_09_26 23:21:06	saotony	1SutSapMatLol	Tui Hat Giong	2	1	30087	2
2019_09_26 23:21:06	ozevip123456	1tunhyeu	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	lvducht	1Vac1Mang	C©y b∏t nh∑ to	2	0	398	10
2019_09_26 23:21:06	lvducht	1Vac1Mang	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 23:21:06	yindo12	1Xi™nN®mL›t	Tu Ch©n Y’u Quy’t	2	0	554	1
2019_09_26 23:21:06	yindo12	1Xi™nN®mL›t	Chi’n Th«n hoµn	2	1	1005	1
