StatTime	Account	Name	Route	TransLife	Level	IBCost	Money	A	B	C	D	E	F	Exp	Last_IP	CreateDate	LastLoginDate
"2019_09_22 19:27:56"	hotfood12	IsToXic	Thi’u L©m v‚ t®ng  	7	99	0	5924146	0	0	0	0	0	0	173000000	113.184.163.83	2019-09-22 18:03:59	2019-09-22 18:58:49
"2019_09_22 19:27:56"	kephieubac85	ISßÈcC´C«uBπii	Thi’u L©m v‚ t®ng  	7	99	0	31680000	0	0	0	0	0	0	20000000	123.21.81.22	2019-09-22 18:01:11	2019-09-22 18:31:55
"2019_09_22 19:27:56"	quockhanhla1	iThayTuChayXeLu	Thi’u L©m v‚ t®ng  	0	99	0	1000000	0	0	0	0	0	0	0	115.78.117.70	2019-09-22 18:13:08	2019-09-22 18:13:48
"2019_09_22 19:27:56"	meliodas98	iTHzMEnly	Thi’u L©m thi“n t®ng  	7	99	0	1000000	0	0	0	0	0	0	0	14.248.80.149	2019-09-22 18:13:25	2019-09-22 18:14:36
"2019_09_22 19:27:56"	meliodas98	iTHzMeoCaCa	Thi’u L©m v‚ t®ng  	7	99	0	27991000	0	0	0	0	0	0	155000038	14.248.80.149	2019-09-22 18:20:37	2019-09-22 19:08:08
"2019_09_22 19:27:56"	vancuong11	iVanCuong	Thi’u L©m v‚ t®ng  	7	99	0	15749000	0	0	0	0	0	0	0	115.74.199.24	2019-09-22 18:11:23	2019-09-22 18:35:51
"2019_09_22 19:27:56"	hai123	Javporn	Thi’u L©m v‚ t®ng  	7	99	0	38332120	0	0	0	0	0	0	55	123.22.223.120	2019-09-22 18:30:33	2019-09-22 18:48:56
"2019_09_22 19:27:56"	minhduc1	Jx2AnhBaHungXx	Thi’u L©m v‚ t®ng  	0	99	0	1000000	0	0	0	0	0	0	0	115.75.37.163	2019-09-22 19:25:43	2019-09-22 19:25:44
"2019_09_22 19:27:56"	daipilldz	Jx2Anna	Nga My xu t gia  	7	99	0	37960000	0	0	0	0	0	0	0	14.161.46.107	2019-09-22 18:29:09	2019-09-22 18:40:32
"2019_09_22 19:27:56"	nhuthikhong999	Jx2BeoBeo	Thi’u L©m v‚ t®ng  	7	99	0	31078500	0	0	0	0	0	0	0	27.69.210.146	2019-09-22 18:44:01	2019-09-22 18:59:45
"2019_09_22 19:27:56"	lamdua111	Jx2ChanCaThot	Thi’u L©m v‚ t®ng  	7	99	0	1000000	0	0	0	0	0	0	0	14.164.202.35	2019-09-22 19:25:08	2019-09-22 19:25:37
"2019_09_22 19:27:56"	fptsoftware	Jx2CÊThi™nLπc	Thi’u L©m v‚ t®ng  	7	99	0	35398500	0	0	0	0	0	0	0	113.161.175.218	2019-09-22 18:39:47	2019-09-22 18:57:26
"2019_09_22 19:27:56"	kr1997	jx2lloga	V‚ ßang Æπo gia  	7	99	0	40947000	0	0	0	0	0	0	21	113.180.95.60	2019-09-22 18:42:09	2019-09-22 18:58:11
"2019_09_22 19:27:56"	admintrastor	Jx2MidNight	D≠¨ng M´n th≠¨ng K˛  	7	99	0	1000000	0	0	0	0	0	0	0	1.52.123.97	2019-09-22 18:05:22	2019-09-22 18:08:59
"2019_09_22 19:27:56"	lamnhiemvu0	Jx2Nhinhi	D≠¨ng M´n Cung K˛  	7	99	0	26960006	0	0	0	0	0	0	0	123.28.60.252	2019-09-22 18:03:01	2019-09-22 18:18:18
"2019_09_22 19:27:56"	phuquy15235	Jx2Pill	Thi’u L©m v‚ t®ng  	7	99	0	39990000	0	0	0	0	0	0	20000000	14.161.46.107	2019-09-22 18:08:48	2019-09-22 18:54:23
"2019_09_22 19:27:56"	qminhgiao01	Jx2Quay	Thi’u L©m v‚ t®ng  	7	99	0	40217000	0	0	0	0	0	0	0	203.210.237.171	2019-09-22 19:14:01	2019-09-22 19:26:00
"2019_09_22 19:27:56"	haunii1	Jx2Th«nTh≠¨ng	D≠¨ng M´n th≠¨ng K˛  	7	99	0	1000000	0	0	0	0	0	0	0	117.2.104.155	2019-09-22 19:17:44	2019-09-22 19:23:16
"2019_09_22 19:27:56"	thaiduy1	Jx2TLQiBr	Thi’u L©m v‚ t®ng  	7	99	0	13080000	0	0	0	0	0	0	0	14.174.179.193	2019-09-22 18:30:59	2019-09-22 18:31:39
"2019_09_22 19:27:56"	jx2vani	Jx2Vani	Thi’u L©m v‚ t®ng  	7	99	0	15874000	0	0	0	0	0	0	0	27.66.5.248	2019-09-22 18:25:33	2019-09-22 18:59:02
"2019_09_22 19:27:56"	jx2xeon	Jx2Xeon	Nga My xu t gia  	7	99	0	998500	0	0	0	0	0	0	0	27.66.5.248	2019-09-22 19:08:40	2019-09-22 19:16:42
"2019_09_22 19:27:56"	kalima	KaLiMa	ß≠Íng M´n phÊ th´ng  	7	99	0	11324000	0	0	0	0	0	0	0	42.118.10.186	2019-09-22 18:48:35	2019-09-22 19:04:48
"2019_09_22 19:27:56"	diachu01	Kem7Mµu	Hi÷p ßÈc  	7	99	0	1000000	0	0	0	0	0	0	0	1.52.109.153	2019-09-22 18:58:21	2019-09-22 18:59:23
"2019_09_22 19:27:56"	nambui3994	KenShin	ß≠Íng M´n phÊ th´ng  	7	99	0	40677000	0	0	0	0	0	0	20	14.246.86.244	2019-09-22 18:09:51	2019-09-22 18:47:22
"2019_09_22 19:27:56"	khanhcuden2202	KhanhCuDen	Thi’u L©m v‚ t®ng  	7	99	0	37215000	0	0	0	0	0	0	0	113.184.99.93	2019-09-22 18:05:18	2019-09-22 18:47:14
"2019_09_22 19:27:56"	khanhcuden221996	KhanhKenDu	Nga My xu t gia  	7	99	0	5498500	0	0	0	0	0	0	0	113.184.99.93	2019-09-22 18:24:09	2019-09-22 18:33:24
"2019_09_22 19:27:56"	sangpr0cdv	Kiliam	Thi’u L©m v‚ t®ng  	7	99	0	998500	0	0	0	0	0	0	0	27.71.206.148	2019-09-22 18:51:36	2019-09-22 18:58:46
"2019_09_22 19:27:56"	43017lam1	Ki’mß—pG∏i	Nga My xu t gia  	7	99	0	40995500	0	0	0	0	0	0	20000000	113.172.158.199	2019-09-22 18:45:53	2019-09-22 19:10:19
"2019_09_22 19:27:56"	thanhtinh1	KiriTo	Thi’u L©m thi“n t®ng  	7	99	0	41000496	0	0	0	0	0	0	0	42.114.19.21	2019-09-22 18:35:46	2019-09-22 18:56:12
"2019_09_22 19:27:56"	zazbzc02	KKongZheng	Nga My xu t gia  	0	99	0	1000000	0	0	0	0	0	0	0	14.231.131.35	2019-09-22 19:26:56	2019-09-22 19:26:58
"2019_09_22 19:27:56"	zazbzc01	KongZheng	Thi’u L©m v‚ t®ng  	7	99	0	49000000	0	0	0	0	0	0	20000023	14.231.131.35	2019-09-22 18:49:20	2019-09-22 18:54:27
"2019_09_22 19:27:56"	dat09jx2	KSßπtS«ußÍi	Thi’u L©m v‚ t®ng  	7	99	0	950000	0	0	0	0	0	0	0	27.73.27.50	2019-09-22 18:13:00	2019-09-22 18:13:25
"2019_09_22 19:27:56"	thienddd1	K¸N˜Diva	Nga My xu t gia  	7	99	0	5500000	0	0	0	0	0	0	0	42.112.247.158	2019-09-22 19:01:03	2019-09-22 19:18:32
"2019_09_22 19:27:56"	thienddd	K¸N˜MÔaXu©n	Nga My tÙc gia  	7	99	0	4118001	0	0	0	0	0	0	0	42.112.247.158	2019-09-22 18:18:41	2019-09-22 18:19:43
"2019_09_22 19:27:56"	nnl280201	LeThanh	D≠¨ng M´n th≠¨ng K˛  	7	99	0	11205637	0	0	0	0	0	0	20	117.1.104.166	2019-09-22 18:36:49	2019-09-22 18:48:38
"2019_09_22 19:27:56"	honghai1	Lijkey	Thi’u L©m v‚ t®ng  	7	99	0	17536500	0	0	0	0	0	0	0	125.214.60.32	2019-09-22 18:04:35	2019-09-22 18:27:46
"2019_09_22 19:27:56"	dinhlaquyen1995	LilianaCatiaAvei	C∏i Bang T‹nh y  	0	99	0	39940000	0	0	0	0	0	0	0	125.212.182.144	2019-09-22 18:03:52	2019-09-22 19:15:35
"2019_09_22 19:27:56"	0976382117	Li’mKh c	Thi’u L©m thi“n t®ng  	7	99	0	39850023	0	0	0	0	0	0	20000006	42.112.238.127	2019-09-22 18:01:47	2019-09-22 18:48:36
