StatTime	Account	Name	Route	TransLife	Level	IBCost	Money	A	B	C	D	E	F	Exp	Last_IP	CreateDate	LastLoginDate
"2019_07_09 20:29:22"	long00	096339538	C¸i Bang TÜnh y  	7	99	652	1000000	0	0	0	0	0	0	0	117.3.61.1	2019-07-09 20:08:19	2019-07-09 20:17:52
"2019_07_09 20:29:22"	z0zdavicz0z	0nTheFloorz	Tµ §éc  	7	99	174650	27257300	0	0	0	0	0	0	20	14.187.209.187	2019-07-06 11:32:41	2019-07-09 15:23:53
"2019_07_09 20:29:22"	lcpkha02	0o0AnTi0o0	Tµ §éc  	7	99	958443	49584000	0	0	0	0	0	0	9481000100	123.22.227.92	2019-07-05 21:09:20	2019-07-09 19:57:55
"2019_07_09 20:29:22"	lcpkha	0o0AnTiViRus0o0	ThiÕu L©m thiÒn t¨ng  	7	99	599903	33992005	0	0	0	0	0	0	185624635	123.22.227.92	2019-07-05 19:33:52	2019-07-09 19:55:52
"2019_07_09 20:29:22"	lcpkha01	0o0BeBa0o0	Nga My xuÊt gia  	7	99	103215	22791000	0	0	0	0	0	0	130000532	123.22.227.92	2019-07-05 19:48:46	2019-07-09 12:37:52
"2019_07_09 20:29:22"	zaolong1509	0o0Kill0o0	D­¬ng M«n th­¬ng Kþ  	7	99	315535	6398500	0	0	0	0	0	0	195600131	42.112.234.2	2019-07-05 19:14:40	2019-07-07 15:35:51
"2019_07_09 20:29:22"	lcpkha06	0o0Trian060o0	HiÖp §éc  	7	99	0	1000000	0	0	0	0	0	0	0	14.227.71.223	2019-07-06 10:35:14	2019-07-06 10:36:47
"2019_07_09 20:29:22"	xubi231	0o1stNoisyo0	Nga My xuÊt gia  	7	99	5717	43400000	0	0	0	0	0	0	600091	113.179.31.134	2019-07-06 08:25:54	2019-07-09 16:08:32
"2019_07_09 20:29:22"	thanhhung1	0oC¸iBangP¸Lµngo	C¸i Bang ¤ Y  	7	90	3400	7180000	0	0	0	0	0	0	20007108	1.171.1.152	2019-07-05 17:16:44	2019-07-06 23:51:35
"2019_07_09 20:29:22"	thanhhung3	0oC¸iBangP¸TNo0	C¸i Bang ¤ Y  	7	90	1150	1007000	0	0	0	0	0	0	31986	1.171.1.152	2019-07-05 17:17:27	2019-07-06 23:50:50
"2019_07_09 20:29:22"	lbs59vp2	0oHaLyo0	Nga My xuÊt gia  	7	99	163162	12017000	0	0	0	0	0	0	3510992344	117.4.160.165	2019-07-05 17:08:57	2019-07-09 14:59:54
"2019_07_09 20:29:22"	anndinhdmvl2	0oHoaThiªnCèto0	§­êng M«n phæ th«ng  	7	99	200	998500	0	0	0	0	0	0	18	42.112.228.253	2019-07-07 10:07:02	2019-07-07 10:39:13
"2019_07_09 20:29:22"	thanhhung2	0oMrThµnhH­ngo0	C¸i Bang ¤ Y  	7	99	899877	13660000	0	0	0	0	0	0	417888281	36.230.134.244	2019-07-05 17:01:25	2019-07-09 18:09:55
"2019_07_09 20:29:22"	o0osado0o	0os2LaoDai	ThiÕu L©m tôc gia  	7	90	66839	9995500	0	0	0	0	0	0	14956718	14.228.151.52	2019-07-05 17:22:47	2019-07-08 04:14:26
"2019_07_09 20:29:22"	hungtayninh3211	0oTháTËpBuffo0	Nga My xuÊt gia  	7	99	273961	27139800	0	0	0	0	0	0	30	14.234.13.120	2019-07-06 18:14:57	2019-07-09 18:55:38
"2019_07_09 20:29:22"	thanhhung3	0oThµnhH­ngHiHio	Thóy Yªn Vò Tiªn  	7	99	30512	10000000	0	0	0	0	0	0	20000000	36.230.134.244	2019-07-08 00:01:11	2019-07-09 02:25:23
"2019_07_09 20:29:22"	hungtayninh3212	0oTLQGµV«§èio0	ThiÕu L©m vâ t¨ng  	7	99	194322	10000000	0	0	0	0	0	0	15	14.234.13.120	2019-07-06 17:49:15	2019-07-09 20:09:21
"2019_07_09 20:29:22"	howare1	0oTrumo0	ThiÕu L©m vâ t¨ng  	7	99	49857	1898500	0	0	0	0	0	0	0	115.78.115.169	2019-07-07 14:29:07	2019-07-07 15:27:32
"2019_07_09 20:29:22"	duyentran200794	0oVac0o	ThiÕu L©m vâ t¨ng  	7	99	344697	56992200	0	0	0	0	0	0	20000027	58.186.191.164	2019-07-07 13:22:06	2019-07-09 19:40:45
"2019_07_09 20:29:22"	thanhhung1	0oVkThµnhH­ngo0	Nga My xuÊt gia  	7	99	490956	29273500	0	0	0	0	0	0	31665456	36.230.134.244	2019-07-07 23:52:30	2019-07-09 14:01:49
"2019_07_09 20:29:22"	howare2	0ozkTrumo0	Nga My xuÊt gia  	7	99	400	1000000	0	0	0	0	0	0	0	115.78.115.169	2019-07-07 15:11:51	2019-07-07 15:30:50
"2019_07_09 20:29:22"	jokerhuynh2796	0o§«ngTµo0	ThiÕu L©m vâ t¨ng  	7	99	389269	27167300	0	0	0	0	0	0	23	115.78.131.124	2019-07-05 19:18:04	2019-07-07 15:43:08
"2019_07_09 20:29:22"	minhdinhw1	0sPara	Nga My tôc gia  	7	99	49366	26002400	0	0	0	0	0	0	20000000	171.249.19.170	2019-07-05 19:17:55	2019-07-09 19:02:17
"2019_07_09 20:29:22"	alexdoanchien	0WarL0	ThiÕu L©m vâ t¨ng  	7	99	11890	10063970	0	0	0	0	0	0	3525	113.165.94.27	2019-07-09 01:16:11	2019-07-09 08:16:58
"2019_07_09 20:29:22"	vewdai4	0x0x0x0x0xx0	ThiÕu L©m vâ t¨ng  	7	99	73238	17000000	0	0	0	0	0	0	0	27.3.64.68	2019-07-06 19:52:55	2019-07-09 12:05:22
"2019_07_09 20:29:22"	anhban	10iLOKzLöaJx2zzK	Nga My tôc gia  	0	90	1050	1000000	0	0	0	0	0	0	0	117.3.63.84	2019-07-08 14:52:14	2019-07-08 14:52:37
"2019_07_09 20:29:22"	saodem	10iLOKzNoisyTYVT	Thóy Yªn Vò Tiªn  	7	90	24438	7995500	0	0	0	0	0	0	135000000	117.3.63.84	2019-07-05 17:16:07	2019-07-07 09:54:26
"2019_07_09 20:29:22"	saodem	10iLOKzNoisyYDAU	Thóy Yªn Vò Tiªn  	7	99	560694	2000000	0	0	0	0	0	0	1588100580	113.161.13.196	2019-07-05 17:22:56	2019-07-09 19:25:36
"2019_07_09 20:29:22"	thaktrieucug	10izThÝchVaCh¹m	ThiÕu L©m vâ t¨ng  	7	99	112087	1000000	0	0	0	0	0	0	19	125.214.52.47	2019-07-05 17:03:05	2019-07-09 17:52:02
"2019_07_09 20:29:22"	trihaonttsk14	10JQKAz1202	ThiÕu L©m vâ t¨ng  	7	99	682574	1878000	0	0	0	0	0	0	296322804	123.25.210.96	2019-07-05 17:44:35	2019-07-09 20:05:01
"2019_07_09 20:29:22"	trihaonttsk1996	10JQKAz1280	Nga My xuÊt gia  	7	99	244493	5935844	0	0	0	0	0	0	2105650391	123.25.210.96	2019-07-05 18:31:54	2019-07-09 20:07:59
"2019_07_09 20:29:22"	huytientdnb	111111	C«n L«n Thiªn S­  	7	99	99767	19000000	0	0	0	0	0	0	670084	14.166.98.50	2019-07-06 18:04:08	2019-07-08 14:05:30
"2019_07_09 20:29:22"	gametnct1234	1111111	V« m«n ph¸i  	0	1	200	0	0	0	0	0	0	0	0	113.180.86.117	2019-07-09 09:06:23	2019-07-09 09:09:22
"2019_07_09 20:29:22"	chingakaka8	11111111	C¸i Bang ¤ Y  	0	90	10580	18858500	0	0	0	0	0	0	0	27.75.159.28	2019-07-06 22:03:15	2019-07-09 10:08:34
"2019_07_09 20:29:22"	duykienmm	1111111111	HiÖp §éc  	7	90	91756	4966400	0	0	0	0	0	0	43600	113.173.62.153	2019-07-05 19:11:24	2019-07-05 20:25:46
"2019_07_09 20:29:22"	forelovebabyzz3	111111111111	V« m«n ph¸i  	0	73	7770	19430000	0	0	0	0	0	0	20000000	27.246.192.206	2019-07-05 17:15:51	2019-07-08 10:35:30
"2019_07_09 20:29:22"	tienhpno123	1111111111111	ThiÕu L©m vâ t¨ng  	7	99	850864	288000	0	0	0	0	0	0	30	14.226.103.123	2019-07-07 11:55:23	2019-07-09 20:27:59
"2019_07_09 20:29:22"	huytamky4	1111111111111111	Tµ §éc  	7	99	600	1000000	0	0	0	0	0	0	0	14.185.227.115	2019-07-09 13:14:48	2019-07-09 13:25:04
"2019_07_09 20:29:22"	trannam1599	111111111cc	ThiÕu L©m vâ t¨ng  	7	99	1400211	0	0	0	0	0	0	0	39	14.231.104.232	2019-07-05 21:15:47	2019-07-09 19:27:04
"2019_07_09 20:29:22"	gengi6666	111111aaaqq11	V« m«n ph¸i  	0	73	5911	80000	0	0	0	0	0	0	20000000	14.168.152.52	2019-07-06 01:30:42	2019-07-07 23:59:04
"2019_07_09 20:29:22"	gengi3333	111111aaqq111	V« m«n ph¸i  	0	73	7001	19810000	0	0	0	0	0	0	20000000	14.168.152.52	2019-07-06 01:04:51	2019-07-08 23:38:45
"2019_07_09 20:29:22"	trannam123	111111c	ThiÕu L©m vâ t¨ng  	7	99	118700	50000000	0	0	0	0	0	0	0	14.231.104.232	2019-07-06 17:43:41	2019-07-09 18:54:36
"2019_07_09 20:29:22"	gengi9999	111111ff111	V« m«n ph¸i  	0	73	5989	70000	0	0	0	0	0	0	21313845	14.168.152.52	2019-07-06 01:57:26	2019-07-08 00:14:05
"2019_07_09 20:29:22"	789645123vn	111111ggg	ThiÕu L©m vâ t¨ng  	7	99	20118	9090000	0	0	0	0	0	0	0	115.79.210.117	2019-07-07 23:10:48	2019-07-09 19:11:01
"2019_07_09 20:29:22"	gengi5555	111111rrt111	V« m«n ph¸i  	0	73	5934	80000	0	0	0	0	0	0	21393795	14.168.152.52	2019-07-06 01:25:11	2019-07-07 23:55:31
"2019_07_09 20:29:22"	gengi5555	111111tt1111	V« m«n ph¸i  	0	73	5711	70000	0	0	0	0	0	0	20000000	14.168.152.52	2019-07-06 01:23:13	2019-07-07 23:56:27
"2019_07_09 20:29:22"	789645123	11111aa	V« m«n ph¸i  	0	1	12803	370000	0	0	0	0	0	0	0	115.79.210.117	2019-07-07 23:13:32	2019-07-09 17:21:25
"2019_07_09 20:29:22"	gengi2222	11111aa111qq	V« m«n ph¸i  	0	73	7379	19830000	0	0	0	0	0	0	21433770	14.168.152.52	2019-07-06 01:02:09	2019-07-09 18:10:19
"2019_07_09 20:29:22"	gengi6666	11111aae1111	V« m«n ph¸i  	0	73	5711	80000	0	0	0	0	0	0	20000000	14.168.152.52	2019-07-06 01:28:28	2019-07-08 00:00:37
"2019_07_09 20:29:22"	gengi6666	11111gg11111	V« m«n ph¸i  	0	73	5989	80000	0	0	0	0	0	0	21353820	14.168.152.52	2019-07-06 01:32:45	2019-07-08 00:01:48
"2019_07_09 20:29:22"	123645789	11111qq	ThiÕu L©m vâ t¨ng  	7	90	13250	211673	0	0	0	0	0	0	0	115.79.210.117	2019-07-05 23:34:15	2019-07-09 17:40:59
"2019_07_09 20:29:22"	gengi7777	11111rrf111	V« m«n ph¸i  	0	73	5989	70000	0	0	0	0	0	0	21351155	14.168.152.52	2019-07-06 01:41:37	2019-07-08 00:03:22
"2019_07_09 20:29:22"	gengi5555	11111rrq1111	V« m«n ph¸i  	0	73	5911	80000	0	0	0	0	0	0	20000000	14.168.152.52	2019-07-06 01:20:51	2019-07-07 23:57:36
"2019_07_09 20:29:22"	123645789vnvn	11111rrrr	V« m«n ph¸i  	0	1	13037	320000	0	0	0	0	0	0	0	115.79.210.117	2019-07-05 23:47:21	2019-07-09 17:29:07
"2019_07_09 20:29:22"	gengi7777	11111vvv1111	V« m«n ph¸i  	0	73	5911	80000	0	0	0	0	0	0	20000000	14.168.152.52	2019-07-06 01:38:05	2019-07-08 00:07:29
"2019_07_09 20:29:22"	gengi9999	11111xx11111	V« m«n ph¸i  	0	73	5911	80000	0	0	0	0	0	0	20000000	14.168.152.52	2019-07-06 01:53:03	2019-07-08 00:15:03
"2019_07_09 20:29:22"	123645789vnvnvn	11111zzzz	V« m«n ph¸i  	0	1	13061	320000	0	0	0	0	0	0	0	115.79.210.117	2019-07-05 23:52:14	2019-07-09 17:32:22
"2019_07_09 20:29:22"	gengi2222	11112q11111	V« m«n ph¸i  	0	73	7001	19810000	0	0	0	0	0	0	20000000	14.168.152.52	2019-07-06 00:55:00	2019-07-08 23:36:12
"2019_07_09 20:29:22"	gengi9999	111133qqe1111	V« m«n ph¸i  	0	73	5911	70000	0	0	0	0	0	0	20000000	14.168.152.52	2019-07-06 01:55:25	2019-07-08 00:16:29
"2019_07_09 20:29:22"	123645789vn	1111aaa	V« m«n ph¸i  	0	1	12793	130000	0	0	0	0	0	0	0	115.79.210.117	2019-07-05 23:41:19	2019-07-09 17:22:25
"2019_07_09 20:29:22"	gengi0000	1111aaaa111	V« m«n ph¸i  	0	73	7475	19830000	0	0	0	0	0	0	21476410	14.168.152.52	2019-07-06 00:52:02	2019-07-08 23:26:46
"2019_07_09 20:29:22"	gengi3333	1111aaaqqq111	V« m«n ph¸i  	0	73	7201	19810000	0	0	0	0	0	0	20000000	14.168.152.52	2019-07-06 01:07:00	2019-07-08 23:39:45
"2019_07_09 20:29:22"	gengi8888	1111ggg1111	V« m«n ph¸i  	0	73	5989	70000	0	0	0	0	0	0	21313845	14.168.152.52	2019-07-06 01:50:06	2019-07-08 00:10:28
"2019_07_09 20:29:22"	gengi4444	1111ggqq1111	V« m«n ph¸i  	0	73	7201	19830000	0	0	0	0	0	0	20000000	14.168.152.52	2019-07-06 01:16:13	2019-07-08 23:42:41
"2019_07_09 20:29:22"	gengi4444	1111qqqee1111	V« m«n ph¸i  	0	73	7279	19820000	0	0	0	0	0	0	21393795	14.168.152.52	2019-07-06 01:18:18	2019-07-08 23:43:40
"2019_07_09 20:29:22"	gengi2222	11122qq11111	V« m«n ph¸i  	0	73	7010	19830000	0	0	0	0	0	0	20000000	14.168.152.52	2019-07-06 00:59:38	2019-07-08 23:37:27
"2019_07_09 20:29:22"	vewdai3	112assaTTDD	ThiÕu L©m thiÒn t¨ng  	0	90	400	1000000	0	0	0	0	0	0	0	27.3.64.68	2019-07-06 15:58:44	2019-07-09 12:06:12
"2019_07_09 20:29:22"	idolfamily1	113114115	ThiÕu L©m vâ t¨ng  	7	99	1050	870000	0	0	0	0	0	0	0	115.78.114.168	2019-07-06 16:53:56	2019-07-09 20:20:21
"2019_07_09 20:29:22"	huutho1999	1133331s	ThiÕu L©m vâ t¨ng  	0	90	1900	998500	0	0	0	0	0	0	0	115.74.53.29	2019-07-05 20:43:33	2019-07-06 20:24:08
"2019_07_09 20:29:22"	gengi4444	11888qqq1111	V« m«n ph¸i  	0	73	7156	19960000	0	0	0	0	0	0	20000000	14.168.152.52	2019-07-06 01:12:51	2019-07-08 23:45:09
"2019_07_09 20:29:22"	moltl1	11hOpen	ThiÕu L©m vâ t¨ng  	7	99	835440	23219606	0	0	0	0	0	0	263250622	125.214.50.176	2019-07-05 16:46:06	2019-07-09 18:50:35
"2019_07_09 20:29:22"	hjhjxx01	1203NuYPhuc	Nga My xuÊt gia  	7	99	580	1000010	0	0	0	0	0	0	0	115.78.115.127	2019-07-09 15:00:22	2019-07-09 15:01:09
"2019_07_09 20:29:22"	bogiahuyday	1212121	D­¬ng M«n Cung Kþ  	7	99	233147	10000000	0	0	0	0	0	0	0	117.4.224.224	2019-07-07 10:05:59	2019-07-07 11:37:56
"2019_07_09 20:29:22"	lqtrieu1	12123asd	D­¬ng M«n Cung Kþ  	7	99	200	1000000	0	0	0	0	0	0	0	14.173.129.187	2019-07-08 18:41:11	2019-07-09 14:14:28
"2019_07_09 20:29:22"	m2412a	1213aeq2dsa	HiÖp §éc  	7	99	2107	8050383	0	0	0	0	0	0	80	1.52.60.165	2019-07-08 22:34:51	2019-07-09 19:32:35
"2019_07_09 20:29:22"	03352853905	1213e35d	D­¬ng M«n Cung Kþ  	7	99	1442	10000000	0	0	0	0	0	0	525533	115.79.143.69	2019-07-06 08:48:07	2019-07-06 16:23:08
"2019_07_09 20:29:22"	xuxu1604	121aa11	C¸i Bang TÜnh y  	0	90	22640	9432500	0	0	0	0	0	0	0	116.108.4.187	2019-07-06 13:08:40	2019-07-09 01:20:02
"2019_07_09 20:29:22"	vuasonha3	122412321	D­¬ng M«n th­¬ng Kþ  	0	90	2805	9840000	0	0	0	0	0	0	0	103.200.63.73	2019-07-06 15:43:18	2019-07-09 11:02:03
"2019_07_09 20:29:22"	nhokbl288199	123121123213	ThiÕu L©m tôc gia  	0	90	200	1000000	0	0	0	0	0	0	0	113.174.45.15	2019-07-07 20:28:57	2019-07-08 12:30:21
"2019_07_09 20:29:22"	lnat01	123123	ThiÕu L©m thiÒn t¨ng  	0	90	3370	936500	0	0	0	0	0	0	31800000	115.79.24.104	2019-07-05 17:58:50	2019-07-05 18:04:37
"2019_07_09 20:29:22"	boboy04	1231231	V« m«n ph¸i  	0	73	7070	19160000	0	0	0	0	0	0	20000000	115.75.129.254	2019-07-05 20:22:56	2019-07-08 21:34:33
"2019_07_09 20:29:22"	boboy02	12312312	V« m«n ph¸i  	0	73	7070	19160000	0	0	0	0	0	0	20000000	115.75.129.254	2019-07-05 20:12:08	2019-07-08 21:29:42
"2019_07_09 20:29:22"	nhokbl113	1231231212321312	V« m«n ph¸i  	0	1	3426	120000	0	0	0	0	0	0	0	113.174.45.15	2019-07-06 00:34:37	2019-07-09 00:55:46
"2019_07_09 20:29:22"	nhokbl115	1231231213	V« m«n ph¸i  	0	1	3375	120000	0	0	0	0	0	0	0	113.174.45.15	2019-07-06 00:46:51	2019-07-09 01:01:52
"2019_07_09 20:29:22"	tepngo12345	123123122agfsdgs	ThiÕu L©m vâ t¨ng  	7	99	22094	39327000	0	0	0	0	0	0	0	14.244.82.156	2019-07-08 14:17:45	2019-07-09 16:31:03
"2019_07_09 20:29:22"	nhokbl114	123123123	V« m«n ph¸i  	0	1	3153	120000	0	0	0	0	0	0	0	113.174.45.15	2019-07-06 00:40:33	2019-07-09 00:58:31
"2019_07_09 20:29:22"	vuasonha4	1231231231	D­¬ng M«n th­¬ng Kþ  	7	99	4118	898575	0	0	0	0	0	0	1854341	103.200.63.73	2019-07-08 22:13:35	2019-07-09 18:41:53
"2019_07_09 20:29:22"	nhokbl114	123123123123	V« m«n ph¸i  	0	1	3184	120000	0	0	0	0	0	0	0	113.174.45.15	2019-07-06 00:41:56	2019-07-09 00:59:16
"2019_07_09 20:29:22"	lenhbaihk1506	123123123123123	ThiÕu L©m tôc gia  	7	99	2750	995000	0	0	0	0	0	0	0	58.186.97.175	2019-07-08 01:23:11	2019-07-08 13:37:42
"2019_07_09 20:29:22"	nhokbl112	1231231231231231	V« m«n ph¸i  	0	73	7571	19770000	0	0	0	0	0	0	20000000	113.174.45.15	2019-07-06 00:28:01	2019-07-09 00:53:11
"2019_07_09 20:29:22"	kheng1997	123123123123123a	V« m«n ph¸i  	0	1	206	0	0	0	0	0	0	0	0	115.73.217.213	2019-07-06 11:20:05	2019-07-06 11:26:48
"2019_07_09 20:29:22"	trungtoan789	123123123123asd	ThiÕu L©m vâ t¨ng  	7	99	2000	2031500	0	0	0	0	0	0	0	115.78.131.124	2019-07-07 14:01:00	2019-07-09 16:07:55
"2019_07_09 20:29:22"	boboy00	12312312313	V« m«n ph¸i  	0	73	7181	280000	0	0	0	0	0	0	20000000	115.75.129.254	2019-07-05 20:01:19	2019-07-08 21:24:08
"2019_07_09 20:29:22"	nhokbl116	123123123131	V« m«n ph¸i  	0	1	3376	120000	0	0	0	0	0	0	0	113.174.45.15	2019-07-06 00:53:34	2019-07-09 01:04:16
"2019_07_09 20:29:22"	nhokbl115	1231231231321	V« m«n ph¸i  	0	1	3160	120000	0	0	0	0	0	0	0	113.174.45.15	2019-07-06 00:45:03	2019-07-09 01:02:12
"2019_07_09 20:29:22"	nhokbl112	1231231232133	V« m«n ph¸i  	0	1	3369	120000	0	0	0	0	0	0	0	113.174.45.15	2019-07-06 00:30:17	2019-07-09 00:53:48
"2019_07_09 20:29:22"	taivu122	123123123a	HiÖp §éc  	7	99	681	500000	0	0	0	0	0	0	0	194.186.53.108	2019-07-08 04:30:19	2019-07-08 04:50:56
"2019_07_09 20:29:22"	nguyenkhang123	123123123wsd	ThiÕu L©m vâ t¨ng  	7	99	206300	81391000	0	0	0	0	0	0	3780744657	113.180.95.56	2019-07-06 14:42:33	2019-07-09 14:47:09
"2019_07_09 20:29:22"	boboy09	12312312asd	C¸i Bang ¤ Y  	7	99	84792	7309500	0	0	0	0	0	0	20032381	115.75.129.254	2019-07-05 20:37:20	2019-07-08 21:42:23
"2019_07_09 20:29:22"	hoanggiang000	12312312asdasd1	ThiÕu L©m vâ t¨ng  	0	90	3350	740000	0	0	0	0	0	0	0	27.75.160.67	2019-07-09 18:54:22	2019-07-09 18:56:05
"2019_07_09 20:29:22"	pkcuimia90	123123131	Vâ §ang ®¹o gia  	7	99	3210	4963000	0	0	0	0	0	0	0	113.188.246.159	2019-07-07 02:34:52	2019-07-09 08:59:08
"2019_07_09 20:29:22"	nhokbl116	1231231322131	V« m«n ph¸i  	0	1	3516	120000	0	0	0	0	0	0	0	113.174.45.15	2019-07-06 00:51:56	2019-07-09 01:05:20
"2019_07_09 20:29:22"	bietdoithan23	1231231asc	HiÖp §éc  	0	90	3144	998500	0	0	0	0	0	0	0	1.53.56.24	2019-07-05 17:47:09	2019-07-09 15:04:19
"2019_07_09 20:29:22"	apple117	1231231ww22w	D­¬ng M«n th­¬ng Kþ  	0	90	2700	9418500	0	0	0	0	0	0	0	116.98.90.67	2019-07-06 23:53:57	2019-07-09 10:46:54
"2019_07_09 20:29:22"	hoangtubang299	12312321321	V« m«n ph¸i  	0	1	4097	160000	0	0	0	0	0	0	0	171.227.44.99	2019-07-07 00:16:48	2019-07-08 21:47:19
"2019_07_09 20:29:22"	nhokbl113	1231232132132112	V« m«n ph¸i  	0	1	3174	110000	0	0	0	0	0	0	0	113.174.45.15	2019-07-06 00:36:57	2019-07-09 00:56:28
"2019_07_09 20:29:22"	nhokbl117	1231232332131	V« m«n ph¸i  	0	73	7311	20010000	0	0	0	0	0	0	20000000	115.78.228.39	2019-07-06 00:51:34	2019-07-06 14:56:04
"2019_07_09 20:29:22"	nhokbl111	1231232adasddas	V« m«n ph¸i  	0	73	7500	260000	0	0	0	0	0	0	20000000	115.78.228.39	2019-07-06 00:22:53	2019-07-09 09:46:22
"2019_07_09 20:29:22"	netlongvi4	12312334543	D­¬ng M«n Cung Kþ  	7	90	1730	960000	0	0	0	0	0	0	15000013	125.214.52.188	2019-07-05 18:07:52	2019-07-07 12:31:43
"2019_07_09 20:29:22"	lqtrieu3	12312353466	Tµ §éc  	7	99	200	997000	0	0	0	0	0	0	0	14.173.129.187	2019-07-08 13:04:30	2019-07-08 13:10:27
"2019_07_09 20:29:22"	quanmeo	123123a	ThiÕu L©m tôc gia  	7	99	0	997000	0	0	0	0	0	0	0	42.118.79.82	2019-07-05 16:27:29	2019-07-06 18:07:38
"2019_07_09 20:29:22"	1121211	123123aaa	ThiÕu L©m vâ t¨ng  	7	90	0	1000000	0	0	0	0	0	0	0	14.241.123.140	2019-07-05 19:57:40	2019-07-06 13:13:25
"2019_07_09 20:29:22"	kulinh9	123123aaaa	ThiÕu L©m vâ t¨ng  	0	90	2960	9760000	0	0	0	0	0	0	0	115.75.21.7	2019-07-06 14:03:14	2019-07-09 15:40:45
"2019_07_09 20:29:22"	kulinh16	123123aaaaaa	ThiÕu L©m vâ t¨ng  	0	90	2760	9760000	0	0	0	0	0	0	0	115.75.21.7	2019-07-06 14:15:40	2019-07-09 15:49:30
"2019_07_09 20:29:22"	kulinh34	123123aq	ThiÕu L©m vâ t¨ng  	0	90	2960	9760000	0	0	0	0	0	0	0	115.75.21.7	2019-07-06 14:45:27	2019-07-09 16:13:51
"2019_07_09 20:29:22"	bietdoithan17	123123aqsdaxc	Vâ §ang ®¹o gia  	0	90	3180	938500	0	0	0	0	0	0	20023760	1.52.196.233	2019-07-05 17:40:51	2019-07-05 18:41:13
"2019_07_09 20:29:22"	kulinh23	123123as	ThiÕu L©m vâ t¨ng  	0	90	2760	9760000	0	0	0	0	0	0	0	115.75.21.7	2019-07-06 14:27:28	2019-07-09 15:59:41
"2019_07_09 20:29:22"	quangluu5	123123asd	ThiÕu L©m vâ t¨ng  	0	90	2730	100000	0	0	0	0	0	0	0	118.68.56.236	2019-07-05 18:01:59	2019-07-08 18:32:31
"2019_07_09 20:29:22"	dakiki1	123123asd12	ThiÕu L©m thiÒn t¨ng  	7	90	32	1000000	0	0	0	0	0	0	80000	113.173.62.153	2019-07-05 20:52:40	2019-07-05 21:03:29
"2019_07_09 20:29:22"	quangluu1	123123asd123	§­êng M«n phæ th«ng  	0	90	49310	6596500	0	0	0	0	0	0	0	118.68.56.236	2019-07-05 17:20:40	2019-07-08 18:09:05
"2019_07_09 20:29:22"	hoangtukendycs	123123asd12egg	ThiÕu L©m vâ t¨ng  	7	99	200	1000000	0	0	0	0	0	0	0	27.77.218.212	2019-07-09 20:03:50	2019-07-09 20:06:16
