StatTime	Account	Name	Route	TransLife	Level	IBCost	Money	A	B	C	D	E	F	Exp	Last_IP	CreateDate	LastLoginDate
"2019_09_28 21:21:32"	chaistingvodau1	1232ffa	ThiÕu L©m vâ t¨ng  	7	90	0	0	0	0	0	0	0	0	0	113.172.49.145	2019-09-28 20:28:05	2019-09-28 20:29:14
"2019_09_28 21:21:32"	nsnl13021	1233321	ThiÕu L©m vâ t¨ng  	7	90	0	0	0	0	0	0	0	0	4000000	27.71.206.63	2019-09-28 18:22:07	2019-09-28 18:33:27
"2019_09_28 21:21:32"	nguyenkhang1112	123asd1	ThiÕu L©m vâ t¨ng  	7	90	0	32762362	0	0	0	0	0	0	2400000	113.180.94.176	2019-09-28 19:59:03	2019-09-28 20:23:52
"2019_09_28 21:21:32"	nsnl13022	123ewgf	Vâ §ang ®¹o gia  	7	90	0	14270001	0	0	0	0	0	0	5600000	27.71.206.63	2019-09-28 18:24:00	2019-09-28 18:35:16
"2019_09_28 21:21:32"	clone23	123qweasd	D­¬ng M«n th­¬ng Kþ  	7	90	0	0	0	0	0	0	0	0	0	113.163.156.70	2019-09-28 21:19:18	2019-09-28 21:19:42
"2019_09_28 21:21:32"	nsnl13025	124sddfs	ThiÕu L©m vâ t¨ng  	7	90	0	12080001	0	0	0	0	0	0	4400000	27.71.206.63	2019-09-28 18:43:37	2019-09-28 18:46:02
"2019_09_28 21:21:32"	sangvh10	12ewqe	ThiÕu L©m vâ t¨ng  	7	90	0	100000	0	0	0	0	0	0	1	116.103.48.69	2019-09-28 19:11:58	2019-09-28 19:12:15
"2019_09_28 21:21:32"	zhaduchanh7	1j2hg31j2h	Vâ §ang tôc gia  	0	90	0	4860000	0	0	0	0	0	0	2000000	14.232.152.32	2019-09-28 20:50:45	2019-09-28 20:51:01
"2019_09_28 21:21:32"	volamtrk3	1st5docvip	HiÖp §éc  	7	90	0	12142350	0	0	0	0	0	0	19900001	125.212.177.146	2019-09-28 19:40:21	2019-09-28 20:55:22
"2019_09_28 21:21:32"	volamtrk	1stChanflyonmat	ThiÕu L©m vâ t¨ng  	7	90	0	13579450	0	0	0	0	0	0	5603029	125.212.177.146	2019-09-28 19:17:01	2019-09-28 21:06:37
"2019_09_28 21:21:32"	volamtrk2	1stDGCvip	D­¬ng M«n Cung Kþ  	7	90	0	12478075	0	0	0	0	0	0	18200001	125.212.177.146	2019-09-28 19:30:25	2019-09-28 19:32:28
"2019_09_28 21:21:32"	volamtrk4	1stDGTvip	D­¬ng M«n th­¬ng Kþ  	7	90	0	12748500	0	0	0	0	0	0	18400000	125.212.177.146	2019-09-28 19:49:40	2019-09-28 19:51:01
"2019_09_28 21:21:32"	volamtrk5	1stDuongmonvip	§­êng M«n phæ th«ng  	7	90	0	9153000	0	0	0	0	0	0	9900000	125.212.177.146	2019-09-28 19:53:42	2019-09-28 19:54:04
"2019_09_28 21:21:32"	volamtrk1	1stHauNghe	Nga My xuÊt gia  	7	90	0	10900000	0	0	0	0	0	0	5400001	125.212.177.146	2019-09-28 19:21:32	2019-09-28 20:31:32
"2019_09_28 21:21:32"	hinodongfeng1	1Stkhongnoi	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	0	45.126.99.99	2019-09-28 20:43:06	2019-09-28 20:43:45
"2019_09_28 21:21:32"	longhuong	1stLongIdol	Vâ §ang tôc gia  	7	90	0	0	0	0	0	0	0	0	0	58.187.29.227	2019-09-28 21:14:39	2019-09-28 21:16:32
"2019_09_28 21:21:32"	lamchidua	1StMyLoVeTram	ThiÕu L©m vâ t¨ng  	7	90	0	98500	0	0	0	0	0	0	0	14.184.61.229	2019-09-28 18:13:27	2019-09-28 18:19:14
"2019_09_28 21:21:32"	volamtrk7	1stNMCvip	Nga My tôc gia  	7	90	0	11648500	0	0	0	0	0	0	4000000	125.212.177.146	2019-09-28 20:17:18	2019-09-28 20:19:08
"2019_09_28 21:21:32"	aspirinef	1StS2Kem	Nga My xuÊt gia  	0	90	0	0	0	0	0	0	0	0	0	113.176.166.215	2019-09-28 20:38:47	2019-09-28 20:38:48
"2019_09_28 21:21:32"	hinodongfeng2	1StTaoLaAi	ThiÕu L©m vâ t¨ng  	7	90	0	0	0	0	0	0	0	0	0	45.126.99.99	2019-09-28 19:45:35	2019-09-28 19:46:05
"2019_09_28 21:21:32"	hinodongfeng2	1StTLQ	ThiÕu L©m vâ t¨ng  	7	90	0	100000	0	0	0	0	0	0	0	45.126.99.103	2019-09-28 19:39:24	2019-09-28 19:40:43
"2019_09_28 21:21:32"	hinodongfeng3	1StTlqNo1	ThiÕu L©m vâ t¨ng  	7	90	0	270000	0	0	0	0	0	0	0	45.126.99.96	2019-09-28 20:47:19	2019-09-28 20:49:08
"2019_09_28 21:21:32"	hinodongfeng1	1StTlquyen	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	0	45.126.99.97	2019-09-28 20:38:29	2019-09-28 20:38:59
"2019_09_28 21:21:32"	volamtrk6	1stVDKvip	Vâ §ang ®¹o gia  	7	90	0	7708500	0	0	0	0	0	0	18000017	125.212.177.146	2019-09-28 19:57:58	2019-09-28 20:05:44
"2019_09_28 21:21:32"	n2702199711	1X231X23	ThiÕu L©m tôc gia  	7	90	0	2670000	0	0	0	0	0	0	400000	118.68.101.146	2019-09-28 21:03:45	2019-09-28 21:04:46
"2019_09_28 21:21:32"	langphe1	2121121212	D­¬ng M«n Cung Kþ  	7	90	0	6500000	0	0	0	0	0	0	1000000	27.72.54.195	2019-09-28 20:36:42	2019-09-28 20:39:34
"2019_09_28 21:21:32"	langphe2	2121121313	§­êng M«n phæ th«ng  	0	90	0	2600000	0	0	0	0	0	0	400000	27.72.54.195	2019-09-28 20:52:25	2019-09-28 20:52:52
"2019_09_28 21:21:32"	gameviet24h7x2	2121212	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	1800000	113.167.195.143	2019-09-28 18:34:23	2019-09-28 19:29:03
"2019_09_28 21:21:32"	langphe1	212121212	Tµ §éc  	7	90	0	0	0	0	0	0	0	0	1600000	27.72.54.195	2019-09-28 19:27:51	2019-09-28 20:31:27
"2019_09_28 21:21:32"	chosoihtam5	2222222	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	0	171.243.251.52	2019-09-28 21:11:22	2019-09-28 21:11:23
"2019_09_28 21:21:32"	bnl333	222222222q	ThiÕu L©m tôc gia  	7	90	0	2500	0	0	0	0	0	0	1000000	116.104.196.135	2019-09-28 20:29:46	2019-09-28 21:12:32
"2019_09_28 21:21:32"	chiton444	2222222a	ThiÕu L©m tôc gia  	7	90	0	30000	0	0	0	0	0	0	2000000	116.104.196.135	2019-09-28 19:44:01	2019-09-28 20:58:43
"2019_09_28 21:21:32"	chiton444	2222222®d	ThiÕu L©m tôc gia  	7	90	0	1026000	0	0	0	0	0	0	200000	116.104.196.135	2019-09-28 21:00:16	2019-09-28 21:16:59
"2019_09_28 21:21:32"	loangianghotlq	2222dfd222222221	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	0	125.212.177.54	2019-09-28 21:09:07	2019-09-28 21:09:53
"2019_09_28 21:21:32"	loangianghotlt	2222dfd222222222	D­¬ng M«n Cung Kþ  	0	90	0	0	0	0	0	0	0	0	0	125.212.177.54	2019-09-28 21:08:53	2019-09-28 21:13:05
"2019_09_28 21:21:32"	gameviet24h7x1	23123123	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	1800000	113.167.195.143	2019-09-28 18:33:43	2019-09-28 19:28:56
"2019_09_28 21:21:32"	gameviet24h7x3	231231234	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	800000	113.167.195.143	2019-09-28 19:39:50	2019-09-28 20:31:09
"2019_09_28 21:21:32"	gameviet24h7x2	231234234	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	800000	113.167.195.143	2019-09-28 19:42:32	2019-09-28 20:27:55
"2019_09_28 21:21:32"	nsnl13022	234tsrg	ThiÕu L©m vâ t¨ng  	7	90	0	0	0	0	0	0	0	0	0	27.71.206.63	2019-09-28 18:24:15	2019-09-28 18:24:30
"2019_09_28 21:21:32"	nsnl13023	23rÌg344	ThiÕu L©m vâ t¨ng  	7	90	0	0	0	0	0	0	0	0	0	27.71.206.63	2019-09-28 18:25:01	2019-09-28 18:25:22
"2019_09_28 21:21:32"	kazamaqn9	2KgG¹o	ThiÕu L©m thiÒn t¨ng  	0	90	0	0	0	0	0	0	0	0	0	171.233.64.100	2019-09-28 21:20:53	2019-09-28 21:20:55
"2019_09_28 21:21:32"	gameviet24h7x8	3123123	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	0	113.167.195.143	2019-09-28 19:48:28	2019-09-28 19:49:08
"2019_09_28 21:21:32"	gameviet24h7x6	3123123123	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	0	113.167.195.143	2019-09-28 19:47:14	2019-09-28 20:29:06
"2019_09_28 21:21:32"	gameviet24h7x10	312312323111	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	0	113.167.195.143	2019-09-28 19:51:54	2019-09-28 20:28:43
"2019_09_28 21:21:32"	gameviet24h7x5	312323123	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	600000	113.167.195.143	2019-09-28 19:46:10	2019-09-28 20:29:30
"2019_09_28 21:21:32"	gameviet24h7x9	31232312331	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	200000	113.167.195.143	2019-09-28 19:50:36	2019-09-28 20:32:01
"2019_09_28 21:21:32"	dong115	313131	Vâ §ang ®¹o gia  	0	90	0	0	0	0	0	0	0	0	2000000	113.182.193.238	2019-09-28 18:24:54	2019-09-28 19:23:50
"2019_09_28 21:21:32"	longvanle430	32www22	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	0	14.237.117.240	2019-09-28 21:11:09	2019-09-28 21:11:11
"2019_09_28 21:21:32"	chiton555	33333a	ThiÕu L©m tôc gia  	7	90	0	28500	0	0	0	0	0	0	1600000	116.104.196.135	2019-09-28 19:48:14	2019-09-28 21:02:43
"2019_09_28 21:21:32"	bnl444	33333©a	ThiÕu L©m tôc gia  	7	90	0	0	0	0	0	0	0	0	1600000	116.104.196.135	2019-09-28 20:34:27	2019-09-28 21:17:14
"2019_09_28 21:21:32"	dinhnghia39	35xDGCx	D­¬ng M«n Cung Kþ  	7	90	0	0	0	0	0	0	0	0	1200000	27.2.209.121	2019-09-28 19:57:50	2019-09-28 20:42:08
"2019_09_28 21:21:32"	dinhnghia36	35xGaiNghanh	Nga My xuÊt gia  	7	90	0	42004	0	0	0	0	0	0	44800026	27.2.209.121	2019-09-28 18:11:30	2019-09-28 19:54:02
"2019_09_28 21:21:32"	dinhnghia35	35xLinhNghanh	ThiÕu L©m vâ t¨ng  	7	90	0	1098609	0	0	0	0	0	0	46800017	27.2.209.121	2019-09-28 18:11:11	2019-09-28 19:51:20
"2019_09_28 21:21:32"	dinhnghia38	35xTLTx	Vâ §ang tôc gia  	7	90	0	0	0	0	0	0	0	0	1200000	27.2.209.121	2019-09-28 19:56:34	2019-09-28 19:57:05
"2019_09_28 21:21:32"	dinhnghia37	35xVDB	ThiÕu L©m thiÒn t¨ng  	7	90	0	10000	0	0	0	0	0	0	1200000	27.2.209.121	2019-09-28 19:55:02	2019-09-28 19:55:33
"2019_09_28 21:21:32"	gameviet24h7x7	43242343	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	0	113.167.195.143	2019-09-28 19:47:33	2019-09-28 19:48:10
"2019_09_28 21:21:32"	chiton666	4444444a	ThiÕu L©m tôc gia  	7	90	0	3000	0	0	0	0	0	0	1600000	116.104.196.135	2019-09-28 19:54:18	2019-09-28 21:04:35
"2019_09_28 21:21:32"	gameviet24h7x4	453534	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	600000	113.167.195.143	2019-09-28 19:45:09	2019-09-28 20:30:21
"2019_09_28 21:21:32"	0866719462	45454545	D­¬ng M«n Cung Kþ  	7	90	0	0	0	0	0	0	0	0	1800000	1.52.58.91	2019-09-28 18:29:13	2019-09-28 21:05:04
"2019_09_28 21:21:32"	gameviet24h7x1	53478523	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	600000	113.167.195.143	2019-09-28 19:42:01	2019-09-28 20:25:51
"2019_09_28 21:21:32"	chiton777	555555555©a	ThiÕu L©m tôc gia  	7	90	0	8500	0	0	0	0	0	0	1800000	116.104.196.135	2019-09-28 20:01:46	2019-09-28 21:05:35
"2019_09_28 21:21:32"	40dadaa	5DocJx2	HiÖp §éc  	0	90	0	0	0	0	0	0	0	0	0	116.100.78.167	2019-09-28 21:19:03	2019-09-28 21:19:06
"2019_09_28 21:21:32"	tranchuong95	5rertert	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	0	118.68.61.5	2019-09-28 21:18:35	2019-09-28 21:19:51
"2019_09_28 21:21:32"	chiton888	666666a	ThiÕu L©m tôc gia  	7	90	0	4000	0	0	0	0	0	0	1800000	116.104.196.135	2019-09-28 20:06:35	2019-09-28 21:07:12
"2019_09_28 21:21:32"	zhaduchanh2	6a5sd46a	§­êng M«n phæ th«ng  	7	90	0	0	0	0	0	0	0	0	1	14.232.152.32	2019-09-28 20:38:41	2019-09-28 20:45:50
"2019_09_28 21:21:32"	tld1102	77777777©a	ThiÕu L©m tôc gia  	7	90	0	3500	0	0	0	0	0	0	1800000	116.104.196.135	2019-09-28 20:11:57	2019-09-28 21:08:00
"2019_09_28 21:21:32"	n270219971	78xTr©uP	Nga My xuÊt gia  	0	90	0	3828500	0	0	0	0	0	0	400000	118.68.101.146	2019-09-28 20:56:36	2019-09-28 20:57:19
"2019_09_28 21:21:32"	n27021997111	78XXXXXXXXXX	ThiÕu L©m tôc gia  	0	90	0	0	0	0	0	0	0	0	100	118.68.101.146	2019-09-28 21:09:02	2019-09-28 21:10:12
"2019_09_28 21:21:32"	n270219972	78ZZZZZZZZZZ	ThiÕu L©m tôc gia  	0	90	0	0	0	0	0	0	0	0	0	118.68.101.146	2019-09-28 21:15:21	2019-09-28 21:15:54
"2019_09_28 21:21:32"	vdb1102	888888a	ThiÕu L©m tôc gia  	7	90	0	2000	0	0	0	0	0	0	600000	116.104.196.135	2019-09-28 20:16:13	2019-09-28 21:09:40
"2019_09_28 21:21:32"	bnl111	9999999a	ThiÕu L©m tôc gia  	7	90	0	7000	0	0	0	0	0	0	800000	116.104.196.135	2019-09-28 20:20:26	2019-09-28 21:10:33
"2019_09_28 21:21:32"	realcher6	9xJx2BachLong9x	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	0	14.185.151.84	2019-09-28 18:36:35	2019-09-28 18:36:53
"2019_09_28 21:21:32"	realcher96	9xJx2ChauLong9x	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	0	14.185.151.84	2019-09-28 18:32:27	2019-09-28 18:32:43
"2019_09_28 21:21:32"	asdasd1	9xJx2DeThien9x	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	0	14.185.151.84	2019-09-28 18:39:15	2019-09-28 18:39:54
"2019_09_28 21:21:32"	asdasd5	9xJx2DieuThuyen	Nga My xuÊt gia  	7	90	0	69437126	0	0	0	0	0	0	22	14.185.151.84	2019-09-28 18:56:32	2019-09-28 19:53:45
"2019_09_28 21:21:32"	realcher69	9xJx2HacHo9x	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	0	14.185.151.84	2019-09-28 18:35:03	2019-09-28 18:35:18
"2019_09_28 21:21:32"	realcher69	9xJx2HacLong9x	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	0	14.185.151.84	2019-09-28 18:35:47	2019-09-28 18:36:05
"2019_09_28 21:21:32"	asdasd5	9xJx2HangNga9x	Nga My xuÊt gia  	7	90	0	0	0	0	0	0	0	0	0	14.185.151.84	2019-09-28 18:55:34	2019-09-28 18:55:53
"2019_09_28 21:21:32"	realcher123	9xJx2HoaPhung	ThiÕu L©m vâ t¨ng  	7	90	0	2061000	0	0	0	0	0	0	200000	14.185.151.84	2019-09-28 18:28:26	2019-09-28 21:14:12
"2019_09_28 21:21:32"	asdasd1	9xJx2HoaSuong9x	ThiÕu L©m vâ t¨ng  	7	90	0	0	0	0	0	0	0	0	0	14.185.151.84	2019-09-28 18:40:18	2019-09-28 18:40:51
"2019_09_28 21:21:32"	asdasd3	9xJx2HoaThan9x	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	0	14.185.151.84	2019-09-28 18:43:41	2019-09-28 18:44:06
"2019_09_28 21:21:32"	asdasd3	9xJx2HoaVuong9x	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	0	14.185.151.84	2019-09-28 18:44:30	2019-09-28 18:45:02
"2019_09_28 21:21:32"	realcher6	9xJx2HuyetLong9x	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	0	14.185.151.84	2019-09-28 18:37:17	2019-09-28 18:37:34
"2019_09_28 21:21:32"	realcher123	9xJx2LoiHo	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	0	14.185.151.84	2019-09-28 18:27:33	2019-09-28 18:27:54
"2019_09_28 21:21:32"	realcher2	9xJx2LyCaTieu	ThiÕu L©m vâ t¨ng  	7	90	0	0	0	0	0	0	0	0	2000000	14.185.151.84	2019-09-28 18:14:54	2019-09-28 18:15:22
"2019_09_28 21:21:32"	asdasd4	9xJx2NgaoThe9x	ThiÕu L©m vâ t¨ng  	7	90	0	0	0	0	0	0	0	0	0	14.185.151.84	2019-09-28 18:45:30	2019-09-28 18:46:00
"2019_09_28 21:21:32"	asdasd4	9xJx2QuanBao9x	ThiÕu L©m vâ t¨ng  	7	90	0	38600000	0	0	0	0	0	0	22400023	14.185.151.84	2019-09-28 18:49:04	2019-09-28 18:49:22
"2019_09_28 21:21:32"	realcher69	9xJx2SongHo9x	ThiÕu L©m vâ t¨ng  	7	90	0	0	0	0	0	0	0	0	0	14.185.151.84	2019-09-28 18:33:12	2019-09-28 18:34:14
"2019_09_28 21:21:32"	asdasd7	9xJx2SwordMaster	Vâ §ang ®¹o gia  	7	90	0	1500017	0	0	0	0	0	0	22	14.185.151.84	2019-09-28 21:04:47	2019-09-28 21:05:04
"2019_09_28 21:21:32"	asdasd1	9xJx2TaoPhi9x	ThiÕu L©m vâ t¨ng  	7	90	0	0	0	0	0	0	0	0	0	14.185.151.84	2019-09-28 18:41:52	2019-09-28 18:42:06
"2019_09_28 21:21:32"	asdasd3	9xJx2ThichDeThie	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	0	14.185.151.84	2019-09-28 18:43:00	2019-09-28 18:43:17
"2019_09_28 21:21:32"	realcher6	9xJx2ThienDe9x	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	0	14.185.151.84	2019-09-28 18:38:11	2019-09-28 18:38:29
"2019_09_28 21:21:32"	realcher3	9xJx2TieuLong	ThiÕu L©m vâ t¨ng  	7	90	0	0	0	0	0	0	0	0	2000000	14.185.151.84	2019-09-28 18:17:09	2019-09-28 18:18:35
"2019_09_28 21:21:32"	realcher96	9xJx2TieuPhung9x	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	0	14.185.151.84	2019-09-28 18:31:47	2019-09-28 18:32:03
"2019_09_28 21:21:32"	realcher1	9xJx2TKATLQ	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	1000000	14.185.151.84	2019-09-28 20:02:23	2019-09-28 20:29:58
"2019_09_28 21:21:32"	realcher2	9xJX2TLQ2k9x	ThiÕu L©m vâ t¨ng  	7	90	0	0	0	0	0	0	0	0	1600000	14.185.151.84	2019-09-28 19:10:36	2019-09-28 19:10:56
"2019_09_28 21:21:32"	realcher1	9xJx2TLQPK2	ThiÕu L©m vâ t¨ng  	7	90	0	0	0	0	0	0	0	0	1400000	14.185.151.84	2019-09-28 19:05:50	2019-09-28 19:11:58
"2019_09_28 21:21:32"	realcher4	9xJx2TrieuTuLong	ThiÕu L©m vâ t¨ng  	7	90	0	0	0	0	0	0	0	0	2000000	14.185.151.84	2019-09-28 18:24:54	2019-09-28 18:25:14
"2019_09_28 21:21:32"	realcher4	9xJx2TrieuVan	ThiÕu L©m vâ t¨ng  	7	90	0	0	0	0	0	0	0	0	2000000	14.185.151.84	2019-09-28 18:20:24	2019-09-28 19:21:14
"2019_09_28 21:21:32"	realcher4	9xJx2TrieuVan9x	ThiÕu L©m vâ t¨ng  	7	90	0	0	0	0	0	0	0	0	400000	14.185.151.84	2019-09-28 18:23:15	2019-09-28 20:46:46
"2019_09_28 21:21:32"	realcher123	9xJx2UyHo	ThiÕu L©m vâ t¨ng  	7	90	0	0	0	0	0	0	0	0	0	14.185.151.84	2019-09-28 18:29:09	2019-09-28 18:29:26
"2019_09_28 21:21:32"	realcher96	9xJx2UyHo9x	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	0	14.185.151.84	2019-09-28 18:30:07	2019-09-28 18:31:24
"2019_09_28 21:21:32"	asdasd4	9xJx2Vinh47	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	0	14.185.151.84	2019-09-28 18:47:32	2019-09-28 18:48:30
"2019_09_28 21:21:32"	realcher1	9xJx2VinhEas	ThiÕu L©m vâ t¨ng  	7	90	0	0	0	0	0	0	0	0	2000000	14.185.151.84	2019-09-28 18:11:40	2019-09-28 18:12:27
"2019_09_28 21:21:32"	realcher3	9xJx2VoThan9x	ThiÕu L©m vâ t¨ng  	7	90	0	0	0	0	0	0	0	0	2000000	14.185.151.84	2019-09-28 19:15:34	2019-09-28 19:16:53
"2019_09_28 21:21:32"	jetemdja	aaadsdfs	Vâ §ang ®¹o gia  	0	90	0	0	0	0	0	0	0	0	0	14.189.224.22	2019-09-28 18:49:54	2019-09-28 18:50:22
"2019_09_28 21:21:32"	quandtu	AAQUANDA	D­¬ng M«n th­¬ng Kþ  	0	90	0	0	0	0	0	0	0	0	0	118.68.55.250	2019-09-28 17:04:46	2019-09-28 18:14:07
"2019_09_28 21:21:32"	trongcay1221	aasad1223	Vâ §ang tôc gia  	0	90	0	0	0	0	0	0	0	0	2000000	116.103.48.69	2019-09-28 18:16:44	2019-09-28 19:39:27
"2019_09_28 21:21:32"	trongcay1227	aASDSAD1224	Vâ §ang tôc gia  	0	90	0	0	0	0	0	0	0	0	1400000	116.103.48.69	2019-09-28 18:17:16	2019-09-28 19:42:02
"2019_09_28 21:21:32"	tranchuongtattoo	adkkhkhk	D­¬ng M«n Cung Kþ  	7	90	0	31900	0	0	0	0	0	0	43	118.68.61.5	2019-09-28 20:37:19	2019-09-28 20:41:44
"2019_09_28 21:21:32"	doanhtu1221	adsdassad	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	0	14.177.236.25	2019-09-28 19:43:03	2019-09-28 19:43:34
"2019_09_28 21:21:32"	saodung1	AEizKiÕmBuff	Nga My xuÊt gia  	7	90	0	2100000	0	0	0	0	0	0	400000	14.187.227.246	2019-09-28 19:22:14	2019-09-28 21:05:19
"2019_09_28 21:21:32"	saodung12	AEizNgò§éc	HiÖp §éc  	7	90	0	5500	0	0	0	0	0	0	3400006	14.187.227.246	2019-09-28 20:03:18	2019-09-28 20:57:05
"2019_09_28 21:21:32"	saodung	AEizTµnTho¸i	ThiÕu L©m vâ t¨ng  	7	90	0	100000	0	0	0	0	0	0	0	14.187.227.246	2019-09-28 19:09:32	2019-09-28 19:11:52
"2019_09_28 21:21:32"	saodung	AEiz§ËpChãz	C¸i Bang ¤ Y  	7	90	0	27380000	0	0	0	0	0	0	7500025	14.187.227.246	2019-09-28 19:15:21	2019-09-28 21:00:45
"2019_09_28 21:21:32"	thanhtru2k6	AETru2k5	Nga My tôc gia  	7	90	0	9037000	0	0	0	0	0	0	19	14.167.7.126	2019-09-28 20:34:20	2019-09-28 21:11:03
"2019_09_28 21:21:32"	caubai1986	AEz§«ngLµoNo1	ThiÕu L©m vâ t¨ng  	7	90	0	100000	0	0	0	0	0	0	0	1.55.223.24	2019-09-28 18:13:08	2019-09-28 18:31:06
