StatTime	Account	Name	Route	TransLife	Level	IBCost	Money	A	B	C	D	E	F	Exp	Last_IP	CreateDate	LastLoginDate
"2019_07_08 20:31:50"	howare2	0ozkTrumo0	Nga My xuÊt gia  	7	99	400	1000000	0	0	0	0	0	0	0	115.78.115.169	2019-07-07 15:11:51	2019-07-07 15:30:50
"2019_07_08 20:31:50"	jokerhuynh2796	0o§«ngTµo0	ThiÕu L©m vâ t¨ng  	7	99	389269	27167300	0	0	0	0	0	0	23	115.78.131.124	2019-07-05 19:18:04	2019-07-07 15:43:08
"2019_07_08 20:31:50"	minhdinhw1	0sPara	Nga My tôc gia  	7	99	49366	26002400	0	0	0	0	0	0	20000000	171.249.19.170	2019-07-05 19:17:55	2019-07-07 14:39:26
"2019_07_08 20:31:50"	vewdai4	0x0x0x0x0xx0	ThiÕu L©m vâ t¨ng  	7	99	73238	17000000	0	0	0	0	0	0	0	27.3.64.68	2019-07-06 19:52:55	2019-07-06 19:53:46
"2019_07_08 20:31:50"	anhban	10iLOKzLöaJx2zzK	Nga My tôc gia  	0	90	1050	1000000	0	0	0	0	0	0	0	117.3.63.84	2019-07-08 14:52:14	2019-07-08 14:52:37
"2019_07_08 20:31:50"	saodem	10iLOKzNoisyTYVT	Thóy Yªn Vò Tiªn  	7	90	24438	7995500	0	0	0	0	0	0	135000000	117.3.63.84	2019-07-05 17:16:07	2019-07-07 09:54:26
"2019_07_08 20:31:50"	saodem	10iLOKzNoisyYDAU	Thóy Yªn Vò Tiªn  	7	99	560694	2000000	0	0	0	0	0	0	1588100580	117.3.63.84	2019-07-05 17:22:56	2019-07-08 18:47:49
"2019_07_08 20:31:50"	thaktrieucug	10izThÝchVaCh¹m	ThiÕu L©m vâ t¨ng  	7	99	112087	10222626	0	0	0	0	0	0	19	125.214.52.47	2019-07-05 17:03:05	2019-07-08 14:19:49
"2019_07_08 20:31:50"	trihaonttsk14	10JQKAz1202	ThiÕu L©m vâ t¨ng  	7	99	480084	5619500	0	0	0	0	0	0	174576623	123.25.210.96	2019-07-05 17:44:35	2019-07-08 18:40:52
"2019_07_08 20:31:50"	trihaonttsk1996	10JQKAz1280	Nga My xuÊt gia  	7	99	241497	1931000	0	0	0	0	0	0	2023521161	123.25.210.96	2019-07-05 18:31:54	2019-07-08 18:41:46
"2019_07_08 20:31:50"	huytientdnb	111111	C«n L«n Thiªn S­  	7	99	99767	19000000	0	0	0	0	0	0	670084	14.166.98.50	2019-07-06 18:04:08	2019-07-08 14:05:30
"2019_07_08 20:31:50"	chingakaka8	11111111	C¸i Bang ¤ Y  	0	90	10370	19578500	0	0	0	0	0	0	0	27.75.159.28	2019-07-06 22:03:15	2019-07-08 05:37:37
"2019_07_08 20:31:50"	duykienmm	1111111111	HiÖp §éc  	7	90	91756	4966400	0	0	0	0	0	0	43600	113.173.62.153	2019-07-05 19:11:24	2019-07-05 20:25:46
"2019_07_08 20:31:50"	forelovebabyzz3	111111111111	V« m«n ph¸i  	0	73	7770	19430000	0	0	0	0	0	0	20000000	27.246.192.206	2019-07-05 17:15:51	2019-07-08 10:35:30
"2019_07_08 20:31:50"	tienhpno123	1111111111111	ThiÕu L©m vâ t¨ng  	7	99	27972	998500	0	0	0	0	0	0	0	14.226.103.231	2019-07-07 11:55:23	2019-07-08 20:31:06
"2019_07_08 20:31:50"	trannam1599	111111111cc	ThiÕu L©m vâ t¨ng  	7	99	1394011	43494800	0	0	0	0	0	0	39	14.231.104.232	2019-07-05 21:15:47	2019-07-08 18:27:27
"2019_07_08 20:31:50"	gengi6666	111111aaaqq11	V« m«n ph¸i  	0	73	5911	80000	0	0	0	0	0	0	20000000	14.168.152.52	2019-07-06 01:30:42	2019-07-07 23:59:04
"2019_07_08 20:31:50"	gengi3333	111111aaqq111	V« m«n ph¸i  	0	73	7001	19810000	0	0	0	0	0	0	20000000	14.168.152.52	2019-07-06 01:04:51	2019-07-08 00:49:32
"2019_07_08 20:31:50"	trannam123	111111c	ThiÕu L©m vâ t¨ng  	7	99	600	9694000	0	0	0	0	0	0	0	14.231.104.232	2019-07-06 17:43:41	2019-07-07 22:59:22
"2019_07_08 20:31:50"	gengi9999	111111ff111	V« m«n ph¸i  	0	73	5989	70000	0	0	0	0	0	0	21313845	14.168.152.52	2019-07-06 01:57:26	2019-07-08 00:14:05
"2019_07_08 20:31:50"	789645123vn	111111ggg	V« m«n ph¸i  	0	1	12743	260000	0	0	0	0	0	0	0	115.79.210.117	2019-07-07 23:10:48	2019-07-08 17:18:28
"2019_07_08 20:31:50"	gengi5555	111111rrt111	V« m«n ph¸i  	0	73	5934	80000	0	0	0	0	0	0	21393795	14.168.152.52	2019-07-06 01:25:11	2019-07-07 23:55:31
"2019_07_08 20:31:50"	gengi5555	111111tt1111	V« m«n ph¸i  	0	73	5711	70000	0	0	0	0	0	0	20000000	14.168.152.52	2019-07-06 01:23:13	2019-07-07 23:56:27
"2019_07_08 20:31:50"	789645123	11111aa	V« m«n ph¸i  	0	1	12722	260000	0	0	0	0	0	0	0	115.79.210.117	2019-07-07 23:13:32	2019-07-08 18:48:12
"2019_07_08 20:31:50"	gengi2222	11111aa111qq	Thóy Yªn Vò Tiªn  	7	99	7379	29828500	0	0	0	0	0	0	21433770	14.168.152.52	2019-07-06 01:02:09	2019-07-08 20:28:56
"2019_07_08 20:31:50"	gengi6666	11111aae1111	V« m«n ph¸i  	0	73	5711	80000	0	0	0	0	0	0	20000000	14.168.152.52	2019-07-06 01:28:28	2019-07-08 00:00:37
"2019_07_08 20:31:50"	gengi6666	11111gg11111	V« m«n ph¸i  	0	73	5989	80000	0	0	0	0	0	0	21353820	14.168.152.52	2019-07-06 01:32:45	2019-07-08 00:01:48
"2019_07_08 20:31:50"	123645789	11111qq	ThiÕu L©m vâ t¨ng  	7	90	13200	211673	0	0	0	0	0	0	0	115.79.210.117	2019-07-05 23:34:15	2019-07-08 18:48:16
"2019_07_08 20:31:50"	gengi7777	11111rrf111	V« m«n ph¸i  	0	73	5989	70000	0	0	0	0	0	0	21351155	14.168.152.52	2019-07-06 01:41:37	2019-07-08 00:03:22
"2019_07_08 20:31:50"	gengi5555	11111rrq1111	V« m«n ph¸i  	0	73	5911	80000	0	0	0	0	0	0	20000000	14.168.152.52	2019-07-06 01:20:51	2019-07-07 23:57:36
"2019_07_08 20:31:50"	123645789vnvn	11111rrrr	V« m«n ph¸i  	0	1	12914	210000	0	0	0	0	0	0	0	115.79.210.117	2019-07-05 23:47:21	2019-07-08 17:09:29
"2019_07_08 20:31:50"	gengi7777	11111vvv1111	V« m«n ph¸i  	0	73	5911	80000	0	0	0	0	0	0	20000000	14.168.152.52	2019-07-06 01:38:05	2019-07-08 00:07:29
"2019_07_08 20:31:50"	gengi9999	11111xx11111	V« m«n ph¸i  	0	73	5911	80000	0	0	0	0	0	0	20000000	14.168.152.52	2019-07-06 01:53:03	2019-07-08 00:15:03
"2019_07_08 20:31:50"	123645789vnvnvn	11111zzzz	V« m«n ph¸i  	0	1	12914	210000	0	0	0	0	0	0	0	115.79.210.117	2019-07-05 23:52:14	2019-07-08 17:13:29
"2019_07_08 20:31:50"	gengi2222	11112q11111	V« m«n ph¸i  	0	73	7001	19810000	0	0	0	0	0	0	20000000	14.168.152.52	2019-07-06 00:55:00	2019-07-08 00:46:14
"2019_07_08 20:31:50"	gengi9999	111133qqe1111	V« m«n ph¸i  	0	73	5911	70000	0	0	0	0	0	0	20000000	14.168.152.52	2019-07-06 01:55:25	2019-07-08 00:16:29
"2019_07_08 20:31:50"	123645789vn	1111aaa	V« m«n ph¸i  	0	1	12733	370000	0	0	0	0	0	0	0	115.79.210.117	2019-07-05 23:41:19	2019-07-08 17:01:06
"2019_07_08 20:31:50"	gengi0000	1111aaaa111	V« m«n ph¸i  	0	73	7475	19830000	0	0	0	0	0	0	21476410	14.168.152.52	2019-07-06 00:52:02	2019-07-08 00:29:51
"2019_07_08 20:31:50"	gengi3333	1111aaaqqq111	V« m«n ph¸i  	0	73	7201	19810000	0	0	0	0	0	0	20000000	14.168.152.52	2019-07-06 01:07:00	2019-07-08 00:51:42
"2019_07_08 20:31:50"	gengi8888	1111ggg1111	V« m«n ph¸i  	0	73	5989	70000	0	0	0	0	0	0	21313845	14.168.152.52	2019-07-06 01:50:06	2019-07-08 00:10:28
"2019_07_08 20:31:50"	gengi4444	1111ggqq1111	V« m«n ph¸i  	0	73	7201	19830000	0	0	0	0	0	0	20000000	14.168.152.52	2019-07-06 01:16:13	2019-07-08 00:55:24
"2019_07_08 20:31:50"	gengi4444	1111qqqee1111	V« m«n ph¸i  	0	73	7279	19820000	0	0	0	0	0	0	21393795	14.168.152.52	2019-07-06 01:18:18	2019-07-08 01:15:57
"2019_07_08 20:31:50"	gengi2222	11122qq11111	V« m«n ph¸i  	0	73	7010	19830000	0	0	0	0	0	0	20000000	14.168.152.52	2019-07-06 00:59:38	2019-07-08 00:47:48
"2019_07_08 20:31:50"	vewdai3	112assaTTDD	ThiÕu L©m thiÒn t¨ng  	0	90	400	1000000	0	0	0	0	0	0	0	27.3.64.68	2019-07-06 15:58:44	2019-07-06 15:59:11
"2019_07_08 20:31:50"	idolfamily1	113114115	ThiÕu L©m vâ t¨ng  	7	99	1050	870000	0	0	0	0	0	0	0	125.214.52.128	2019-07-06 16:53:56	2019-07-08 16:45:36
"2019_07_08 20:31:50"	huutho1999	1133331s	ThiÕu L©m vâ t¨ng  	0	90	1900	998500	0	0	0	0	0	0	0	115.74.53.29	2019-07-05 20:43:33	2019-07-06 20:24:08
"2019_07_08 20:31:50"	gengi4444	11888qqq1111	V« m«n ph¸i  	0	73	7156	19960000	0	0	0	0	0	0	20000000	14.168.152.52	2019-07-06 01:12:51	2019-07-08 01:19:18
"2019_07_08 20:31:50"	moltl1	11hOpen	ThiÕu L©m vâ t¨ng  	7	99	660751	1055200	0	0	0	0	0	0	45321401	125.214.50.176	2019-07-05 16:46:06	2019-07-08 20:09:02
"2019_07_08 20:31:50"	bogiahuyday	1212121	D­¬ng M«n Cung Kþ  	7	99	233147	10000000	0	0	0	0	0	0	0	117.4.224.224	2019-07-07 10:05:59	2019-07-07 11:37:56
"2019_07_08 20:31:50"	lqtrieu1	12123asd	D­¬ng M«n Cung Kþ  	7	99	0	1000000	0	0	0	0	0	0	0	171.247.216.145	2019-07-08 18:41:11	2019-07-08 18:42:07
"2019_07_08 20:31:50"	03352853905	1213e35d	D­¬ng M«n Cung Kþ  	7	99	1442	10000000	0	0	0	0	0	0	525533	115.79.143.69	2019-07-06 08:48:07	2019-07-06 16:23:08
"2019_07_08 20:31:50"	xuxu1604	121aa11	C¸i Bang TÜnh y  	0	90	22440	9634000	0	0	0	0	0	0	0	116.108.4.187	2019-07-06 13:08:40	2019-07-07 20:36:38
"2019_07_08 20:31:50"	vuasonha3	122412321	D­¬ng M«n th­¬ng Kþ  	0	90	2700	340000	0	0	0	0	0	0	0	103.200.63.73	2019-07-06 15:43:18	2019-07-08 13:27:33
"2019_07_08 20:31:50"	nhokbl288199	123121123213	ThiÕu L©m tôc gia  	0	90	200	1000000	0	0	0	0	0	0	0	113.174.45.15	2019-07-07 20:28:57	2019-07-08 12:30:21
"2019_07_08 20:31:50"	lnat01	123123	ThiÕu L©m thiÒn t¨ng  	0	90	3370	936500	0	0	0	0	0	0	31800000	115.79.24.104	2019-07-05 17:58:50	2019-07-05 18:04:37
"2019_07_08 20:31:50"	boboy04	1231231	V« m«n ph¸i  	0	73	7070	19160000	0	0	0	0	0	0	20000000	115.75.129.254	2019-07-05 20:22:56	2019-07-07 20:50:00
"2019_07_08 20:31:50"	boboy02	12312312	V« m«n ph¸i  	0	73	7070	19160000	0	0	0	0	0	0	20000000	115.75.129.254	2019-07-05 20:12:08	2019-07-07 20:45:09
"2019_07_08 20:31:50"	nhokbl113	1231231212321312	V« m«n ph¸i  	0	1	3021	10000	0	0	0	0	0	0	0	113.174.45.15	2019-07-06 00:34:37	2019-07-07 23:10:00
"2019_07_08 20:31:50"	nhokbl115	1231231213	V« m«n ph¸i  	0	1	3021	10000	0	0	0	0	0	0	0	113.174.45.15	2019-07-06 00:46:51	2019-07-07 23:16:37
"2019_07_08 20:31:50"	tepngo12345	123123122agfsdgs	ThiÕu L©m vâ t¨ng  	7	99	7909	13519500	0	0	0	0	0	0	0	14.171.95.254	2019-07-08 14:17:45	2019-07-08 14:57:30
"2019_07_08 20:31:50"	nhokbl114	123123123	V« m«n ph¸i  	0	1	3021	10000	0	0	0	0	0	0	0	113.174.45.15	2019-07-06 00:40:33	2019-07-07 23:14:12
"2019_07_08 20:31:50"	nhokbl114	123123123123	V« m«n ph¸i  	0	1	2821	10000	0	0	0	0	0	0	0	113.174.45.15	2019-07-06 00:41:56	2019-07-07 23:15:04
"2019_07_08 20:31:50"	lenhbaihk1506	123123123123123	ThiÕu L©m tôc gia  	7	99	2750	995000	0	0	0	0	0	0	0	58.186.97.175	2019-07-08 01:23:11	2019-07-08 13:37:42
"2019_07_08 20:31:50"	nhokbl112	1231231231231231	V« m«n ph¸i  	0	73	7271	20010000	0	0	0	0	0	0	20000000	113.174.45.15	2019-07-06 00:28:01	2019-07-07 23:06:38
"2019_07_08 20:31:50"	kheng1997	123123123123123a	V« m«n ph¸i  	0	1	206	0	0	0	0	0	0	0	0	115.73.217.213	2019-07-06 11:20:05	2019-07-06 11:26:48
"2019_07_08 20:31:50"	trungtoan789	123123123123asd	ThiÕu L©m vâ t¨ng  	7	99	2000	1716000	0	0	0	0	0	0	0	115.78.131.124	2019-07-07 14:01:00	2019-07-08 14:39:09
"2019_07_08 20:31:50"	boboy00	12312312313	V« m«n ph¸i  	0	73	7271	520000	0	0	0	0	0	0	20000000	115.75.129.254	2019-07-05 20:01:19	2019-07-08 20:26:18
"2019_07_08 20:31:50"	nhokbl116	123123123131	V« m«n ph¸i  	0	1	2911	10000	0	0	0	0	0	0	0	113.174.45.15	2019-07-06 00:53:34	2019-07-07 23:18:54
"2019_07_08 20:31:50"	nhokbl115	1231231231321	V« m«n ph¸i  	0	1	2821	10000	0	0	0	0	0	0	0	113.174.45.15	2019-07-06 00:45:03	2019-07-07 23:17:26
"2019_07_08 20:31:50"	nhokbl112	1231231232133	V« m«n ph¸i  	0	1	3006	10000	0	0	0	0	0	0	0	113.174.45.15	2019-07-06 00:30:17	2019-07-07 23:07:23
"2019_07_08 20:31:50"	taivu122	123123123a	HiÖp §éc  	7	99	681	500000	0	0	0	0	0	0	0	194.186.53.108	2019-07-08 04:30:19	2019-07-08 04:50:56
"2019_07_08 20:31:50"	nguyenkhang123	123123123wsd	ThiÕu L©m vâ t¨ng  	0	95	206300	11141000	0	0	0	0	0	0	360744657	113.180.95.56	2019-07-06 14:42:33	2019-07-08 18:47:56
"2019_07_08 20:31:50"	boboy09	12312312asd	C¸i Bang ¤ Y  	7	99	84792	7309500	0	0	0	0	0	0	20032381	115.75.129.254	2019-07-05 20:37:20	2019-07-07 22:46:42
"2019_07_08 20:31:50"	pkcuimia90	123123131	Vâ §ang ®¹o gia  	7	99	3160	5203000	0	0	0	0	0	0	0	113.188.246.159	2019-07-07 02:34:52	2019-07-08 16:47:22
"2019_07_08 20:31:50"	nhokbl116	1231231322131	V« m«n ph¸i  	0	1	3021	10000	0	0	0	0	0	0	0	113.174.45.15	2019-07-06 00:51:56	2019-07-07 23:19:31
"2019_07_08 20:31:50"	bietdoithan23	1231231asc	HiÖp §éc  	0	90	3144	998500	0	0	0	0	0	0	0	1.52.196.233	2019-07-05 17:47:09	2019-07-05 18:44:50
"2019_07_08 20:31:50"	apple117	1231231ww22w	D­¬ng M«n th­¬ng Kþ  	0	90	2700	9658500	0	0	0	0	0	0	0	116.98.90.67	2019-07-06 23:53:57	2019-07-08 11:59:40
"2019_07_08 20:31:50"	hoangtubang299	12312321321	V« m«n ph¸i  	0	1	3941	50000	0	0	0	0	0	0	0	171.227.44.99	2019-07-07 00:16:48	2019-07-07 00:16:50
"2019_07_08 20:31:50"	nhokbl113	1231232132132112	V« m«n ph¸i  	0	1	3021	0	0	0	0	0	0	0	0	113.174.45.15	2019-07-06 00:36:57	2019-07-07 23:11:39
"2019_07_08 20:31:50"	nhokbl117	1231232332131	V« m«n ph¸i  	0	73	7311	20010000	0	0	0	0	0	0	20000000	115.78.228.39	2019-07-06 00:51:34	2019-07-06 14:56:04
"2019_07_08 20:31:50"	nhokbl111	1231232adasddas	V« m«n ph¸i  	0	73	7500	420000	0	0	0	0	0	0	20000000	115.78.228.39	2019-07-06 00:22:53	2019-07-08 09:40:02
"2019_07_08 20:31:50"	netlongvi4	12312334543	D­¬ng M«n Cung Kþ  	7	90	1730	960000	0	0	0	0	0	0	15000013	125.214.52.188	2019-07-05 18:07:52	2019-07-07 12:31:43
"2019_07_08 20:31:50"	lqtrieu3	12312353466	Tµ §éc  	7	99	200	997000	0	0	0	0	0	0	0	14.173.129.187	2019-07-08 13:04:30	2019-07-08 13:10:27
"2019_07_08 20:31:50"	quanmeo	123123a	ThiÕu L©m tôc gia  	7	99	0	997000	0	0	0	0	0	0	0	42.118.79.82	2019-07-05 16:27:29	2019-07-06 18:07:38
"2019_07_08 20:31:50"	1121211	123123aaa	ThiÕu L©m vâ t¨ng  	7	90	0	1000000	0	0	0	0	0	0	0	14.241.123.140	2019-07-05 19:57:40	2019-07-06 13:13:25
"2019_07_08 20:31:50"	kulinh9	123123aaaa	ThiÕu L©m vâ t¨ng  	0	90	2960	220000	0	0	0	0	0	0	0	115.75.21.7	2019-07-06 14:03:14	2019-07-08 15:33:30
"2019_07_08 20:31:50"	kulinh16	123123aaaaaa	ThiÕu L©m vâ t¨ng  	0	90	2760	220000	0	0	0	0	0	0	0	115.75.21.7	2019-07-06 14:15:40	2019-07-08 15:39:17
"2019_07_08 20:31:50"	kulinh34	123123aq	ThiÕu L©m vâ t¨ng  	0	90	2960	220000	0	0	0	0	0	0	0	115.75.21.7	2019-07-06 14:45:27	2019-07-08 15:54:09
"2019_07_08 20:31:50"	bietdoithan17	123123aqsdaxc	Vâ §ang ®¹o gia  	0	90	3180	938500	0	0	0	0	0	0	20023760	1.52.196.233	2019-07-05 17:40:51	2019-07-05 18:41:13
"2019_07_08 20:31:50"	kulinh23	123123as	ThiÕu L©m vâ t¨ng  	0	90	2760	220000	0	0	0	0	0	0	0	115.75.21.7	2019-07-06 14:27:28	2019-07-08 15:44:54
"2019_07_08 20:31:50"	quangluu5	123123asd	ThiÕu L©m vâ t¨ng  	0	90	2730	100000	0	0	0	0	0	0	0	118.68.56.236	2019-07-05 18:01:59	2019-07-08 18:32:31
"2019_07_08 20:31:50"	dakiki1	123123asd12	ThiÕu L©m thiÒn t¨ng  	7	90	32	1000000	0	0	0	0	0	0	80000	113.173.62.153	2019-07-05 20:52:40	2019-07-05 21:03:29
"2019_07_08 20:31:50"	quangluu1	123123asd123	§­êng M«n phæ th«ng  	0	90	49310	6596500	0	0	0	0	0	0	0	118.68.56.236	2019-07-05 17:20:40	2019-07-08 18:09:05
"2019_07_08 20:31:50"	quangluu6	123123asd12z	ThiÕu L©m vâ t¨ng  	0	90	2730	98500	0	0	0	0	0	0	0	118.68.56.236	2019-07-05 18:13:05	2019-07-08 18:35:46
"2019_07_08 20:31:50"	quangluu2	123123asd2z	C¸i Bang TÜnh y  	0	90	2730	100000	0	0	0	0	0	0	0	118.68.56.236	2019-07-05 17:32:05	2019-07-08 18:13:38
"2019_07_08 20:31:50"	boboy07	123123asdada	V« m«n ph¸i  	0	73	7091	520000	0	0	0	0	0	0	20000000	115.75.129.254	2019-07-05 20:31:59	2019-07-07 20:55:38
"2019_07_08 20:31:50"	quangluu7	123123asdas	ThiÕu L©m vâ t¨ng  	0	90	2730	98500	0	0	0	0	0	0	0	118.68.56.236	2019-07-05 18:18:25	2019-07-08 18:38:31
"2019_07_08 20:31:50"	quangluu1997	123123asdasd	ThiÕu L©m vâ t¨ng  	0	90	2730	180000	0	0	0	0	0	0	0	118.68.56.236	2019-07-05 17:15:07	2019-07-08 18:12:13
"2019_07_08 20:31:50"	quangluu4	123123asdasd1	ThiÕu L©m vâ t¨ng  	0	90	2730	98500	0	0	0	0	0	0	0	118.68.56.236	2019-07-05 17:58:49	2019-07-08 18:20:59
"2019_07_08 20:31:50"	quangluu8	123123asdasd22	ThiÕu L©m vâ t¨ng  	0	90	2895	9120000	0	0	0	0	0	0	0	118.68.56.236	2019-07-05 18:27:03	2019-07-08 18:40:44
"2019_07_08 20:31:50"	quangluu1	123123asdasd23	ThiÕu L©m thiÒn t¨ng  	0	90	3015	178500	0	0	0	0	0	0	0	118.68.56.236	2019-07-05 17:23:48	2019-07-08 18:10:46
"2019_07_08 20:31:50"	quangluu2	123123asdasdasd	ThiÕu L©m vâ t¨ng  	0	90	3065	9840000	0	0	0	0	0	0	0	118.68.56.236	2019-07-05 17:34:14	2019-07-08 19:01:38
